,country,ISO,year,population,GDP,inflation,unemployment,GDP_change,ConfirmedCases,ConfirmedDeaths,CasesPer1k,DeathsPer1k,PopulationVaccinated,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,GDP per Capita
330,Honduras,HND,2020,10121763.0,23827840809.7014,3.46841177951168,10.6800003051758,-4660827491.938698,121827.0,3130.0,11.941791083399922,0.3068105271494968,0.0,88.99658181818182,74.5176,73.42312727272727,82.18181818181819,2354.119614310412
331,Honduras,HND,2021,10278345.0,28488668301.6401,4.48087963413448,,,379402.0,10433.0,36.63965705307266,1.0075369714305855,41.18,84.02035616438356,74.2658904109589,75.5847397260274,65.03424657534246,2771.717460509459
332,"Hong Kong, SAR China",HKG,2018,7452600.0,361731070995.726,2.40613432046539,2.80999994277954,-1321418188.6690063,,,,,,,,,,48537.56688883423
333,"Hong Kong, SAR China",HKG,2019,7507900.0,363052489184.395,2.8832085377399,2.92000007629395,18120297156.343994,,,,,,,,,,48356.06350436141
334,"Hong Kong, SAR China",HKG,2020,7481000.0,344932192028.051,0.250962021080809,5.80999994277954,-24244208939.375977,,,,,,,,,,46107.76527577209
335,"Hong Kong, SAR China",HKG,2021,7413100.0,369176400967.427,1.56875834445927,5.17000007629395,,,,,,,,,,,49800.54241375767
336,Hungary,HUN,2018,9775564.0,160564628963.713,2.85024792594642,3.71000003814697,-3423965958.1889954,,,,,,,,,,16425.10129990587
337,Hungary,HUN,2019,9771141.0,163988594921.902,3.3385863538201,3.42000007629395,6806549661.671997,,,,,,,,,,16782.952463985734
338,Hungary,HUN,2020,9750149.0,157182045260.23,3.3267438576673,4.25,-24665976973.660004,322514.0,9537.0,33.14286007897421,0.9800611960199466,0.0,57.3016,53.911781818181815,53.10898181818182,59.54545454545455,16120.98904952427
339,Hungary,HUN,2021,9709891.0,181848022233.89,5.11096534382858,4.05000019073486,,1256415.0,39186.0,129.68043608603023,4.044569324997855,60.01,48.19843835616438,53.6992602739726,55.7491506849315,39.34931506849315,18728.12189486885
340,Iceland,ISL,2018,352721.0,26264127686.6137,2.68291768267388,2.70000004768372,1438025566.9780006,,,,,,,,,,74461.479998678
341,Iceland,ISL,2019,360563.0,24826102119.6357,3.01397179156056,3.50999999046326,3131427309.703602,,,,,,,,,,68853.7152165799
342,Iceland,ISL,2020,366463.0,21694674809.9321,2.84792401518658,6.42999982833862,-3907744400.4053,5754.0,29.0,15.593580453010588,0.0785912118764871,0.0,46.23465454545455,54.60385454545455,48.62563636363636,96.45454545454544,59200.17794410922
343,Iceland,ISL,2021,372520.0,25602419210.3374,4.44423970189747,5.98999977111816,,27059.0,37.0,72.80343959189823,0.0995501409845239,76.14,37.797917808219175,54.68224657534247,49.01487671232877,94.34931506849315,68727.636664709
344,India,IND,2018,1369003306.0,2702929718960.46,3.93882646691634,7.65000009536743,-128622503559.53027,,,,,,,,,,1974.3777879236618
345,India,IND,2019,1383112050.0,2831552222519.99,3.72950573539126,6.51000022888184,163864270723.49023,,,,,,,,,,2047.232704335119
346,India,IND,2020,1396387127.0,2667687951796.5,6.62343677628532,7.8600001335144,-508607113700.74023,10286709.0,148994.0,7.332942195426111,0.1062112663501337,0.0,78.97901818181818,68.88505454545454,70.39912727272728,58.27272727272727,1910.4214728244913
347,India,IND,2021,1407563842.0,3176295065497.24,5.13140747176369,,,34861579.0,481486.0,24.68391265234225,0.3409185329019567,42.57,67.124,65.88961643835616,71.18356164383562,28.83561643835617,2256.590408705057
348,Indonesia,IDN,2018,267066843.0,1042271531011.99,3.19834641562404,4.3899998664856,-76828337253.26001,,,,,,,,,,3902.661668157698
349,Indonesia,IDN,2019,269582878.0,1119099868265.25,3.03058664969491,3.58999991416931,60410932810.46997,,,,,,,,,,4151.227542964542
350,Indonesia,IDN,2020,271857970.0,1058688935454.78,1.92096800566845,4.25,-127404055865.26001,743198.0,22138.0,2.723433422700325,0.0811242348764929,0.0,64.90865454545455,54.56992727272727,58.02436363636364,30.40909090909091,3894.2722019692123
351,Indonesia,IDN,2021,273753191.0,1186092991320.04,1.56012990525685,3.82999992370605,,4262720.0,144094.0,15.522458684160576,0.524710316801346,41.26,68.63630136986302,64.71558904109588,68.60216438356164,37.5,4332.7092808939715
352,"Iran, Islamic Republic of",IRN,2018,85617562.0,331682036227.963,18.0141183371874,12.1899995803833,47935351047.625,,,,,,,,,,3873.9953402079236
353,"Iran, Islamic Republic of",IRN,2019,86564202.0,283746685180.338,39.9073455697783,10.7399997711182,44011114077.84302,,,,,,,,,,3277.8755955069973
354,"Iran, Islamic Republic of",IRN,2020,87290193.0,239735571102.495,30.5941390387295,9.6899995803833,-119977581622.568,,,,,,,,,,2746.420449574387
355,"Iran, Islamic Republic of",IRN,2021,87923432.0,359713152725.063,43.3890162681516,,,,,,,,,,,,4091.209186705348
356,Iraq,IRQ,2018,40590700.0,227367469034.031,0.36744148893681,,-6268628766.307007,,,,,,,,,,5601.467061027058
357,Iraq,IRQ,2019,41563520.0,233636097800.338,-0.198965380023871,,49266300484.90201,,,,,,,,,,5621.1816949175145
358,Iraq,IRQ,2020,42556984.0,184369797315.436,0.574162679425838,,-23519536408.701996,595291.0,12813.0,13.821150631784493,0.297485436610086,0.0,76.29261818181818,64.644,67.93127272727274,41.63636363636363,4332.304124639942
359,Iraq,IRQ,2021,43533592.0,207889333724.138,6.04186489058039,16.1700000762939,,2093740.0,24158.0,47.58914350019885,0.549093263097521,12.67,70.81345205479452,61.91786301369863,65.10457534246575,39.62328767123287,4775.3774539013
360,Ireland,IRL,2018,4867316.0,385736680797.118,0.488370168032449,5.73999977111816,-13585020835.31305,,,,,,,,,,79250.3878517684
361,Ireland,IRL,2019,4934340.0,399321701632.431,0.939044481054341,4.94999980926514,-26530580295.68994,,,,,,,,,,80927.07467106666
362,Ireland,IRL,2020,4985382.0,425852281928.121,-0.334584625428444,5.61999988555908,-78330321347.42102,91779.0,2237.0,18.47714309412776,0.45035758835424,0.0,70.19,67.93625454545455,63.83814545454546,96.63636363636364,85420.19085560966
363,Ireland,IRL,2021,5033165.0,504182603275.542,2.35814296241712,6.19000005722046,,788559.0,5912.0,157.5262970326144,1.181009243514837,77.28,58.556876712328766,71.24394520547945,67.1361095890411,100.0,100172.07925342047
364,Isle of Man ,IMN,2018,83775.0,7491969312.87525,,,176581260.7945795,,,,,,,,,,89429.65458520142
365,Isle of Man ,IMN,2019,83933.0,7315388052.08067,,,,,,,,,,,,,87157.47146033944
366,Isle of Man ,IMN,2020,84046.0,,,,,,,,,,,,,,
367,Isle of Man ,IMN,2021,84263.0,,,,,,,,,,,,,,
368,Israel,ISR,2018,8882800.0,376691526553.276,0.817323896191417,4.0,-25778987065.87201,,,,,,,,,,42406.8454263606
369,Israel,ISR,2019,9054000.0,402470513619.148,0.844128708733833,3.79999995231628,-10797155612.373962,,,,,,,,,,44452.232562309255
370,Israel,ISR,2020,9215100.0,413267669231.522,-0.588430300016595,4.32999992370605,-75258876647.36902,423262.0,3325.0,47.93788015813106,0.3765834200230253,0.0,68.75796363636363,69.58152727272727,66.30236363636364,92.54545454545456,44846.79159548155
371,Israel,ISR,2021,9364000.0,488526545878.891,1.49228845352231,4.96000003814697,,1383932.0,8243.0,154.27189729089028,0.9188769747132146,62.89,51.76084931506849,63.771315068493145,62.16671232876712,75.0,52170.71186233351
372,Italy,ITA,2018,60421760.0,2091932426266.98,1.13748763600395,10.6099996566772,80630227439.53003,,,,,,,,,,34622.16966647413
373,Italy,ITA,2019,59729081.0,2011302198827.45,0.611246943765291,9.94999980926514,114546897309.31006,,,,,,,,,,33673.75096274209
374,Italy,ITA,2020,59438851.0,1896755301518.14,-0.13770757391657,9.15999984741211,-210947541151.5901,2107166.0,74159.0,35.497326631835755,1.2492828024419091,0.0,73.51174545454545,70.5972,70.77185454545456,69.36363636363636,31911.035789001708
375,Italy,ITA,2021,59109668.0,2107702842669.73,1.87378325762491,9.5,,6125683.0,137402.0,103.61544602956052,2.324144020406161,75.76,64.68704109589041,73.65241095890411,73.46000000000001,75.0,35657.497563169025
376,Jamaica,JAM,2018,2811835.0,15730793852.7913,3.7366388215216,5.46999979019165,-99974697.10029984,,,,,,,,,,5594.493934669459
377,Jamaica,JAM,2019,2813773.0,15830768549.8916,3.90510000865876,4.98999977111816,2018343513.3052006,,,,,,,,,,5626.171176527601
378,Jamaica,JAM,2020,2820436.0,13812425036.5864,5.22677779293517,6.5,-845161900.4871006,12827.0,302.0,4.538285124741809,0.1068497784105423,0.0,77.49927272727273,67.66694545454546,70.29501818181818,49.27272727272727,4897.265896686327
379,Jamaica,JAM,2021,2827695.0,14657586937.0735,5.86278242801063,8.35000038146973,,93920.0,2473.0,33.199115868519904,0.8741632617424375,20.05,73.64923287671233,70.16139726027397,76.89736986301371,23.013698630136982,5183.581304586774
380,Japan,JPN,2018,126811000.0,5037835383110.97,0.989094598021806,2.47000002861023,-85482768399.65039,,,,,,,,,,39727.11659959285
381,Japan,JPN,2019,126633000.0,5123318151510.62,0.468776159383912,2.34999990463257,83210397426.50977,,,,,,,,,,40458.001875582355
382,Japan,JPN,2020,126261000.0,5040107754084.11,-0.0249958340276592,2.79999995231628,99229973328.78027,235749.0,3492.0,1.886795759899351,0.0279479055841956,0.0,36.15290909090909,49.24996363636364,43.16803636363637,91.8181818181818,39918.16755834431
383,Japan,JPN,2021,125681593.0,4940877780755.33,-0.233352779398279,2.79999995231628,,1733307.0,18392.0,13.94697916313796,0.1479904256824863,80.44,48.84783561643835,57.73986301369863,51.70476712328767,100.0,39312.660373069346
384,Jordan,JOR,2018,10459865.0,43370860549.1337,4.46231108475485,18.2600002288818,-1623131815.9960022,,,,,,,,,,4146.40729580484
385,Jordan,JOR,2019,10698683.0,44993992365.1297,0.761514047265513,16.7999992370605,811694073.3090973,,,,,,,,,,4205.563653501062
386,Jordan,JOR,2020,10928721.0,44182298291.8206,0.33329435062843,19.2099990844727,-1561973367.0934982,294494.0,3834.0,26.67429926456236,0.3472711273585611,0.0,71.72098181818183,57.8004,60.69840000000001,37.5,4042.769349846208
387,Jordan,JOR,2021,11148278.0,45744271658.9141,1.34609377243118,19.8400001525879,,1063405.0,12653.0,94.47290779562178,1.124092610377046,34.86,50.42345205479453,48.62654794520547,52.22454794520548,23.42465753424657,4103.258965995834
388,Kazakhstan,KAZ,2018,18276452.0,179339994859.384,6.01913096570673,4.84999990463257,-2327195216.1569824,,,,,,,,,,9812.626370773934
389,Kazakhstan,KAZ,2019,18513673.0,181667190075.541,5.24547679608388,4.80000019073486,10584810542.552979,,,,,,,,,,9812.595808273214
390,Kazakhstan,KAZ,2020,18755666.0,171082379532.988,6.74900183815967,4.8899998664856,-26029875827.623993,201196.0,2749.0,10.535240110069266,0.1439460777678503,0.0,79.18447272727272,65.04043636363636,70.2093090909091,28.863636363636363,9121.637137971427
391,Kazakhstan,KAZ,2021,19000988.0,197112255360.612,,,,1072518.0,18211.0,55.58383503056826,0.9437950875805148,43.9,66.76742465753425,53.324684931506845,59.582109589041096,9.52054794520548,10373.789792436688
392,Kenya,KEN,2018,49953304.0,92202956320.532,4.68981976129857,,-8176757376.889008,,,,,,,,,,1845.7829400139778
393,Kenya,KEN,2019,50951450.0,100379713697.421,5.23585999425422,5.01000022888184,-286828968.298996,,,,,,,,,,1970.1051431788694
394,Kenya,KEN,2020,51985780.0,100666542665.72,5.40481467184518,,-9680536851.636002,96458.0,1670.0,1.8368981531973207,0.0318026489854602,0.0,71.3676,60.07407272727272,63.29149090909091,37.54545454545455,1936.4245889110446
395,Kenya,KEN,2021,53005614.0,110347079517.356,6.11090916378165,,,295028.0,5378.0,5.514554528244821,0.1005235918384039,7.69,56.08969863013699,58.99263013698631,62.78358904109589,32.465753424657535,2081.7998545843843
396,Kiribati,KIR,2018,122261.0,196230573.819486,0.564030491493466,,18295224.497274995,,,,,,,,,,1605.013649646952
397,Kiribati,KIR,2019,124241.0,177935349.322211,-1.81307995302948,8.5600004196167,-2976494.3224110007,,,,,,,,,,1432.1789853768964
398,Kiribati,KIR,2020,126463.0,180911843.644622,,10.9700002670288,-26119406.355378002,0.0,0.0,0.0,0.0,0.0,23.41872727272727,15.254436363636364,17.440254545454547,0.0,1430.5515735402607
399,Kiribati,KIR,2021,128874.0,207031250.0,,,,2.0,0.0,0.0153755083527449,0.0,17.28,27.13682191780822,23.34131506849315,24.172520547945208,17.534246575342465,1606.4625137731427
400,Korea (North),PRK,2018,25638149.0,,,,,,,,,,,,,,
401,Korea (North),PRK,2019,25755441.0,,,,,,,,,,,,,,
402,Korea (North),PRK,2020,25867467.0,,,,,,,,,,,,,,
403,Korea (North),PRK,2021,25971909.0,,,,,,,,,,,,,,
404,Korea (South),KOR,2018,51585058.0,1724845615629.26,1.47583935002643,3.8199999332428,73422683181.48999,,,,,,,,,,33436.923064606424
405,Korea (South),KOR,2019,51764822.0,1651422932447.77,0.383000303608079,3.75,7110100541.600098,,,,,,,,,,31902.416904819456
406,Korea (South),KOR,2020,51836239.0,1644312831906.17,0.537288023411772,3.9300000667572,-166643039474.81006,,,,,,,,,,31721.29891418569
407,Korea (South),KOR,2021,51744876.0,1810955871380.98,2.49833333333334,3.64000010490417,,,,,,,,,,,34997.78164278488
408,Kuwait,KWT,2018,4317185.0,138182400493.585,0.543133148199589,,1985640312.6089935,,,,,,,,,,32007.52353526314
409,Kuwait,KWT,2019,4441100.0,136196760180.976,1.09184802655847,,30236534492.830994,,,,,,,,,,30667.348220255342
410,Kuwait,KWT,2020,4360444.0,105960225688.145,2.1017295482741,,,150584.0,934.0,35.41046643314282,0.2196340623741924,0.0,79.29825454545454,64.45934545454546,68.77716363636364,34.22727272727273,24300.329436209937
411,Kuwait,KWT,2021,4250114.0,,3.42362947609175,,,417135.0,2468.0,98.20255667773148,0.581020316877369,75.35,65.0757808219178,64.26616438356164,68.2967397260274,36.06164383561644,
412,Kyrgyzstan,KGZ,2018,6322800.0,8271108638.39931,1.54266145238431,3.67000007629395,-599917435.7983103,,,,,,,,,,1308.14016549619
413,Kyrgyzstan,KGZ,2019,6456200.0,8871026074.19762,1.13362257718798,4.25,1090151537.5370808,,,,,,,,,,1374.0321046742079
414,Kyrgyzstan,KGZ,2020,6579900.0,7780874536.66054,6.32542296338083,4.63000011444092,-762548965.9528608,,,,,,,,,,1182.5217004301796
415,Kyrgyzstan,KGZ,2021,6691800.0,8543423502.6134,11.9050398185147,4.09999990463257,,,,,,,,,,,1276.7003650159002
416,Lao PDR,LAO,2018,7105006.0,18141651381.3884,2.04039266890198,,-598908172.7747993,,,,,,,,,,2553.3618664626606
417,Lao PDR,LAO,2019,7212053.0,18740559554.1632,3.32255881256934,,-241241150.91619873,,,,,,,,,,2598.50552320722
418,Lao PDR,LAO,2020,7319399.0,18981800705.0794,5.10407262959903,,154652195.49959946,,,,,,,,,,2593.355097198472
419,Lao PDR,LAO,2021,7425057.0,18827148509.5798,3.75562036658905,,,,,,,,,,,,2535.623431521105
420,Latvia,LVA,2018,1927174.0,34429023435.0211,2.53445424186602,7.40999984741211,85062362.19760132,,,,,,,,,,17865.0310947642
421,Latvia,LVA,2019,1913822.0,34343961072.8235,2.81140920075622,6.30999994277954,-257779250.51509857,,,,,,,,,,17945.222216498452
422,Latvia,LVA,2020,1900449.0,34601740323.3386,0.219064904842049,8.10000038146973,-5251761256.482498,40904.0,635.0,21.678343915287837,0.3365379519413205,0.0,49.3636,53.90443636363637,52.30669090909091,65.0909090909091,18207.13964086308
423,Latvia,LVA,2021,1884490.0,39853501579.8211,3.27582937431157,7.51000022888184,,276674.0,4570.0,148.67129004211765,2.455698025446835,68.22,49.57482191780822,51.50564383561644,51.12482191780822,54.17808219178082,21148.162940541526
424,Lebanon,LBN,2018,5950839.0,54901519155.6219,6.07698907889605,,2947774625.3774033,,,,,,,,,,9225.84515488016
425,Lebanon,LBN,2019,5781907.0,51953744530.2445,3.0053894939038,11.3000001907349,20241616276.4484,,,,,,,,,,8985.572498873555
426,Lebanon,LBN,2020,5662923.0,31712128253.7961,84.8643330472041,,8580187973.064499,181503.0,1468.0,32.23095807824979,0.2606846523686699,0.0,73.7008,60.56298181818182,63.528254545454544,39.81818181818182,5599.957522607336
427,Lebanon,LBN,2021,5592631.0,23131940280.7316,154.756096023393,,,727930.0,9119.0,131.0655846474312,1.641898350665483,33.36,64.71441095890411,61.85260273972603,64.4646301369863,43.56164383561644,4136.146346993321
428,Lesotho,LSO,2018,2198017.0,2553495915.79202,4.75180301624742,,99515080.54382992,,,,,,,,,,1161.7271002872224
429,Lesotho,LSO,2019,2225702.0,2453980835.24819,5.18708359197993,16.8799991607666,222766327.77207994,,,,,,,,,,1102.5648695324846
430,Lesotho,LSO,2020,2254100.0,2231214507.47611,4.97809676252292,,-264920172.84082985,3094.0,51.0,1.363839132220986,0.0224808648168294,0.0,60.66381818181818,46.531600000000005,48.7508,31.0,989.8471707005501
431,Lesotho,LSO,2021,2281454.0,2496134680.31694,6.04774591950681,,,28408.0,665.0,12.381919990864366,0.2898471132753029,31.55,57.27227397260274,50.90950684931507,57.889890410958905,2.054794520547945,1094.0981848930287
432,Liberia,LBR,2018,4889391.0,3422754800.0,23.5635148953742,,103158300.0,,,,,,,,,,700.0370393777057
433,Liberia,LBR,2019,4985289.0,3319596500.0,,,279614000.0,,,,,,,,,,665.8784475684358
434,Liberia,LBR,2020,5087584.0,3039982500.0,,,-469017500.0,1800.0,83.0,0.3501279328563553,0.016144788015043,0.0,66.50952727272727,48.89869090909091,55.88483636363636,0.0,597.5296918930478
435,Liberia,LBR,2021,5193416.0,3509000000.0,,,,6278.0,287.0,1.196754846161339,0.0547098822631896,14.24,43.64704109589041,46.14490410958904,51.78095890410959,6.678082191780822,675.6631858491597
436,Libya,LBY,2018,6477793.0,76684175824.1758,,,7431869452.152603,,,,,,,,,,11838.009615956515
437,Libya,LBY,2019,6569088.0,69252306372.0232,,,18894993777.510292,,,,,,,,,,10542.149286479827
438,Libya,LBY,2020,6653942.0,50357312594.5129,,,7539839619.145203,100277.0,1478.0,14.975979172789858,0.2207335402672937,0.0,88.90207272727272,60.78138181818182,69.46545454545455,0.0,7568.0420109632605
439,Libya,LBY,2021,6735277.0,42817472975.3677,,,,388734.0,5710.0,57.38026993970801,0.842841998270624,12.12,63.24679452054794,48.35049315068493,55.25632876712329,0.0,6357.195550438044
440,Liechtenstein,LIE,2018,38181.0,6692504346.04765,,,265255402.59825993,,,,,,,,,,175283.63180764386
441,Liechtenstein,LIE,2019,38482.0,6427248943.44939,,,313297931.73480034,,,,,,,,,,167019.61809285876
442,Liechtenstein,LIE,2020,38756.0,6113951011.71459,,,,2221.0,44.0,57.12007818326775,1.1315999279890954,0.0,51.363890909090905,42.87225454545455,48.99730909090909,0.0,157754.9543738928
443,Liechtenstein,LIE,2021,39039.0,,,,,6131.0,69.0,156.41902234921932,1.7603837126237372,65.05,40.94723287671233,44.84019178082192,51.24460273972603,0.0,
444,Lithuania,LTU,2018,2801543.0,53751411409.4447,2.69792779208397,6.15000009536743,-1000098678.3355942,,,,,,,,,,19186.359591641
445,Lithuania,LTU,2019,2794137.0,54751510087.7803,2.33450937988024,6.26000022888184,-2095112816.6588058,,,,,,,,,,19595.141572435532
446,Lithuania,LTU,2020,2794885.0,56846622904.4391,1.19989444983569,8.48999977111816,-9598633680.928001,145052.0,1800.0,51.71870972066577,0.6417952010120398,0.0,56.76505454545455,55.6196,53.74723636363636,68.72727272727273,20339.52126990524
447,Lithuania,LTU,2021,2800839.0,66445256585.3671,4.68354420903459,7.1100001335144,,524427.0,7397.0,189.41490998559595,2.671681834008267,66.62,46.80186301369863,59.50408219178082,56.862684931506855,77.97945205479452,23723.34025103446
448,Luxembourg,LUX,2018,607950.0,71000359760.4611,1.52819524307373,5.59000015258789,1174717909.4494019,,,,,,,,,,116786.51165467736
449,Luxembourg,LUX,2019,620001.0,69825641851.0117,1.74332075653843,5.59000015258789,-4166949434.2911987,,,,,,,,,,112621.82133740382
450,Luxembourg,LUX,2020,630419.0,73992591285.3029,0.819957302126994,6.76999998092651,-11513652548.478699,46415.0,495.0,73.12673304764306,0.7798714393748424,0.0,51.23912727272727,58.72305454545455,53.478218181818185,95.45454545454544,117370.49690016148
451,Luxembourg,LUX,2021,640064.0,85506243833.7816,2.52692009066169,5.25,,103766.0,915.0,161.1468469783607,1.420979559636105,5.85,46.04334246575343,55.21898630136987,56.9413698630137,43.18493150684932,133590.1469755862
452,"Macao, SAR China",MAC,2018,650991.0,55284360483.1217,3.00446293166949,1.83000004291534,79602413.6092987,,,,,,,,,,84923.38677972768
453,"Macao, SAR China",MAC,2019,663653.0,55204758069.5124,2.75193081051976,1.75,29745194414.0318,,,,,,,,,,83183.16660892424
454,"Macao, SAR China",MAC,2020,676283.0,25459563655.4806,0.81141051149158,2.5699999332428,-4664351153.088501,,,,,,,,,,37646.316195262334
455,"Macao, SAR China",MAC,2021,686607.0,30123914808.5691,,,,,,,,,,,,,43873.59116433287
456,"Macedonia, Republic of",MKD,2018,2076217.0,12683070061.4695,1.45831298507127,21.2000007629395,76731612.9224987,,,,,,,,,,6108.740108316953
457,"Macedonia, Republic of",MKD,2019,2076694.0,12606338448.547,0.766439573459688,17.3899993896484,242757913.86590004,,,,,,,,,,6070.388053582762
458,"Macedonia, Republic of",MKD,2020,2072531.0,12363580534.6811,1.20007348888482,16.5499992370605,-1461469297.1147995,,,,,,,,,,5965.450231953636
459,"Macedonia, Republic of",MKD,2021,2065092.0,13825049831.7959,3.23074912132919,15.7799997329712,,,,,,,,,,,6694.6411258171065
460,Madagascar,MDG,2018,26846541.0,13760033096.5211,8.59422958870474,,-344631418.3470001,,,,,,,,,,512.5439845871056
461,Madagascar,MDG,2019,27533134.0,14104664514.8681,5.61051441492366,,1053223455.5342999,,,,,,,,,,512.2796596590892
462,Madagascar,MDG,2020,28225177.0,13051441059.3338,4.20179312190553,,-1421162263.223301,17714.0,261.0,0.6199944825601089,0.0091350660465275,0.0,59.90552727272728,51.63087272727272,53.397490909090905,39.27272727272727,462.40422369481684
463,Madagascar,MDG,2021,28915653.0,14472603322.5571,5.81225118787723,,,50279.0,1027.0,1.7183478256025453,0.0350990118517435,1.83,47.57082191780822,43.71980821917808,48.10638356164383,13.013698630136986,500.5110319506566
464,Malawi,MWI,2018,18367883.0,9880675785.93057,12.420178108921,,-1144695361.2570286,,,,,,,,,,537.9322040504379
465,Malawi,MWI,2019,18867337.0,11025371147.1876,9.37083605605672,,-1156977065.519701,,,,,,,,,,584.3628672762669
466,Malawi,MWI,2020,19377061.0,12182348212.7073,8.62551469650552,0.910000026226044,-444369279.1868,6583.0,189.0,0.3352986906237232,0.0096265308412401,0.0,56.91872727272728,49.59534545454545,50.0656,46.31818181818182,628.6994819651597
467,Malawi,MWI,2021,19889742.0,12626717491.8941,,,,75075.0,2364.0,3.726501263784022,0.1173419778566157,3.46,42.25375342465754,45.82860273972602,48.5535890410959,26.746575342465757,634.8356601052996
468,Malaysia,MYS,2018,32399271.0,358791603677.728,0.884709160571244,3.29999995231628,-6383532109.839966,,,,,,,,,,11074.06409476707
469,Malaysia,MYS,2019,32804020.0,365175135787.568,0.662891865764376,3.25999999046326,27837203112.416016,,,,,,,,,,11132.02393449242
470,Malaysia,MYS,2020,33199993.0,337337932675.152,-1.13870215393056,4.53999996185303,-35643024532.87103,113010.0,471.0,3.3839029345364358,0.0141033384847948,0.0,66.18392727272727,68.89549090909091,68.08854545454545,74.54545454545455,10160.78324700707
471,Malaysia,MYS,2021,33573874.0,372980957208.023,2.47710241465444,,,2758086.0,31487.0,81.71767931752993,0.932909477322703,75.62,70.62087671232877,72.73430136986302,72.44065753424658,74.79452054794521,11109.26183877449
472,Maldives,MDV,2018,489758.0,5300962659.51088,-0.133373386117525,,-308438062.11179924,,,,,,,,,,10823.636693042034
473,Maldives,MDV,2019,504508.0,5609400721.62268,0.220029731065343,4.55999994277954,1863078785.24539,,,,,,,,,,11118.556537503231
474,Maldives,MDV,2020,514438.0,3746321936.37729,-1.3697742556981,,-1659254299.4173298,,,,,,,,,,7282.35848902548
475,Maldives,MDV,2021,521457.0,5405576235.79462,0.543149688736981,,,,,,,,,,,,10366.29335840658
476,Mali,MLI,2018,19934298.0,17070866299.0945,0.299546507387888,1.62000000476837,-209384894.85820198,,,,,,,,,,856.3565317973324
477,Mali,MLI,2019,20567424.0,17280251193.9527,-1.65826694846368,,-185141721.9625969,,,,,,,,,,840.1757650327382
478,Mali,MLI,2020,21224040.0,17465392915.9153,0.438088940320712,3.52999997138977,-1675068689.907402,7090.0,269.0,0.3288299095522955,0.0124760572171463,0.0,49.20818181818182,44.95498181818182,45.87236363636364,38.54545454545455,822.906143972368
479,Mali,MLI,2021,21904983.0,19140461605.8227,3.92560283104272,,,21008.0,660.0,0.9442363445863968,0.0296646985637386,1.74,44.79865753424657,44.94309589041096,51.1858904109589,1.2328767123287672,873.7948623755016
480,Malta,MLT,2018,484630.0,15298771846.9532,1.15782362451512,3.66000008583069,-427076132.4490013,,,,,,,,,,31567.942238312113
481,Malta,MLT,2019,504062.0,15725847979.4022,1.64206001768947,3.61999988555908,792781160.4416008,,,,,,,,,,31198.241445302763
482,Malta,MLT,2020,515332.0,14933066818.9606,0.638544956776653,4.34999990463257,-2430978124.859602,12774.0,219.0,24.512541233226067,0.4202478886861209,0.0,54.67996363636364,59.61592727272728,59.20461818181818,62.5,28977.565567363563
483,Malta,MLT,2021,518536.0,17364044943.8202,1.49789217934737,3.39000010490417,,52473.0,476.0,98.56398215543555,0.8941065977929091,81.73,51.80452054794521,63.21986301369863,63.3212602739726,62.5,33486.67198385493
484,Marshall Islands,MHL,2018,45989.0,219330300.0,,,-12762000.0,,,,,,,,,,4769.190458587923
485,Marshall Islands,MHL,2019,44728.0,232092300.0,,6.34000015258789,-9630100.0,,,,,,,,,,5188.9711142908245
486,Marshall Islands,MHL,2020,43413.0,241722400.0,,,-17816300.0,,,,,,,,,,5567.972727063322
487,Marshall Islands,MHL,2021,42050.0,259538700.0,,,,,,,,,,,,,6172.145065398336
488,Mauritania,MRT,2018,4270712.0,7473550557.07378,3.04891482875157,,-592575755.2442904,,,,,,,,,,1749.9542364537294
489,Mauritania,MRT,2019,4383849.0,8066126312.31807,2.30009262117938,10.4200000762939,-339364889.4286699,,,,,,,,,,1839.964449578001
490,Mauritania,MRT,2020,4498604.0,8405491201.74674,2.38569488456317,,-1590758456.4930801,14364.0,347.0,3.152575986431018,0.076158720919769,0.0,47.35094545454545,41.85916363636364,44.05901818181818,26.454545454545453,1868.4665735741
491,Mauritania,MRT,2021,4614974.0,9996249658.23982,3.56516484650187,,,41473.0,866.0,8.873746863816347,0.1852931976000037,16.2,37.49983561643836,41.10794520547945,46.24632876712329,5.136986301369863,2166.0467985821415
492,Mauritius,MUS,2018,1265303.0,14735695930.9727,3.2160538314458,6.42999982833862,299342032.9925003,,,,,,,,,,11645.981975046847
493,Mauritius,MUS,2019,1265711.0,14436353897.9802,0.405655190309511,6.32999992370605,3035303243.417799,,,,,,,,,,11405.726819139756
494,Mauritius,MUS,2020,1265740.0,11401050654.5624,2.58080077182828,8.63000011444092,-127992017.79039955,527.0,10.0,0.4057919680910453,0.0077000373451811,0.0,36.46814545454546,45.27250909090909,43.22,59.63636363636363,9007.419102313588
495,Mauritius,MUS,2021,1266060.0,11529042672.3528,4.02852888157379,8.19999980926514,,68480.0,786.0,52.71203740337794,0.6050184199628368,70.02,52.53958904109589,64.08339726027397,61.14432876712329,84.65753424657534,9106.237202307
496,Mexico,MEX,2018,124013861.0,1222408203104.3,4.89935015356549,3.26999998092651,-46603564374.26001,,,,,,,,,,9857.028829255627
