,Country,CountryCode,Year,Population,ConfirmedCases,ConfirmedDeaths,CasesPer1k,DeathsPer1k,PopulationVaccinated,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
343,Mongolia,MNG,2021,3373.358,692621.0,1986.0,205.32092947146432,0.5887308729165419,63.66,58.9547397260274,59.90975342465754,60.327616438356166,56.986301369863014
344,Mongolia,MNG,2022,3423.374,1007266.0,2136.0,294.23194778017245,0.6239458499129806,64.02,11.129890410958904,23.476630136986298,24.579369863013696,15.753424657534246
345,Morocco,MAR,2020,36888.7,439193.0,7388.0,11.905895301271121,0.20027813395430039,0.0,75.9569090909091,69.73552727272727,70.22992727272727,66.27272727272727
346,Morocco,MAR,2021,37264.469,963092.0,14849.0,25.844779916225296,0.39847609260177574,61.39,67.87468493150685,60.45709589041096,66.49561643835615,18.184931506849313
347,Morocco,MAR,2022,37651.472,1271595.0,16294.0,33.77278317299255,0.43275864486785537,62.78,32.33715068493151,37.3406301369863,41.89008219178082,5.47945205479452
348,Mozambique,MOZ,2020,31635.726,18642.0,166.0,0.5892704975381314,0.005247232195651208,0.0,66.03781818181817,51.960181818181816,59.381527272727276,0.0
349,Mozambique,MOZ,2021,32518.418,189080.0,2006.0,5.814551003065401,0.0616881177922001,18.46,51.34980821917808,46.2491506849315,52.856904109589046,0.0
350,Mozambique,MOZ,2022,33420.619,230970.0,2230.0,6.9110030547309735,0.06672527519612967,55.96,28.33309589041096,28.07501369863014,32.0885205479452,0.0
351,Myanmar,MMR,2020,53618.425,124630.0,2682.0,2.324387558940793,0.05002011901692375,0.0,79.43541818181819,65.17538181818182,71.13301818181817,23.454545454545453
352,Myanmar,MMR,2021,53977.744,530834.0,19268.0,9.834312452925042,0.3569619360157031,24.05,72.99065753424658,71.3908493150685,71.13372602739726,73.18493150684931
353,Myanmar,MMR,2022,54380.868,633683.0,19490.0,11.652682704512918,0.3583981042744665,50.84,55.77849315068494,57.80712328767123,63.57087671232876,17.465753424657535
354,Namibia,NAM,2020,2511.119,23941.0,205.0,9.533996596736355,0.08163691167164917,0.0,54.66625454545455,48.16149090909091,52.27247272727273,19.363636363636363
355,Namibia,NAM,2021,2549.182,147974.0,3633.0,58.04764038032593,1.4251630523046217,11.05,45.39630136986302,48.31372602739726,55.17956164383562,0.23972602739726026
356,Namibia,NAM,2022,2584.843,170295.0,4082.0,65.88214448614481,1.5792061645523539,20.49,16.68268493150685,28.107123287671232,32.12454794520548,0.0
357,Nepal,NPL,2020,29698.028,260593.0,1856.0,8.774757704450948,0.062495732039851266,0.0,80.044,64.28723636363637,65.04254545454546,59.0
358,Nepal,NPL,2021,30371.951,828431.0,11594.0,27.27618650510795,0.38173379115487177,31.88,51.94139726027397,55.65873972602739,57.4994794520548,42.773972602739725
359,Nepal,NPL,2022,30723.209,1001000.0,12019.0,32.58123199305125,0.3912026246997832,78.75,35.65413698630137,47.79849315068493,45.3307397260274,65.06849315068493
360,Netherlands,NLD,2020,17466.838,805164.0,11432.0,46.09672340236968,0.6544973967240092,0.0,61.361018181818174,57.61734545454546,56.32229090909091,66.68181818181819
361,Netherlands,NLD,2021,17536.553,3148315.0,20924.0,179.5287249438359,1.1931649281361052,67.08,57.80901369863014,61.786054794520545,61.5131506849315,63.6986301369863
362,Netherlands,NLD,2022,17591.475,8569095.0,22990.0,487.1163447067401,1.3068830214635214,68.08,20.732438356164383,40.70482191780822,39.37468493150685,50.0
363,New Zealand,NZL,2020,5095.771,2162.0,26.0,0.42427338277171406,0.005102270098087218,0.0,40.995127272727274,47.82261818181818,43.8476,75.63636363636364
364,New Zealand,NZL,2021,5163.684,14118.0,48.0,2.7340944953254303,0.009295688891884165,74.37,44.594356164383555,53.06213698630137,51.37504109589041,64.86301369863014
365,New Zealand,NZL,2022,5206.893,2094354.0,2331.0,402.2272015192169,0.447675802057004,79.81,23.339123287671235,39.45002739726027,41.51353424657535,25.0
366,Nicaragua,NIC,2020,6802.086,4829.0,165.0,0.709929277577496,0.024257264609709433,0.0,15.109854545454546,13.423963636363636,15.343054545454546,0.0
367,Nicaragua,NIC,2021,6898.994,13563.0,217.0,1.9659388020920152,0.03145386124411762,41.82,9.150684931506849,16.94698630136986,18.818986301369865,3.835616438356164
368,Nicaragua,NIC,2022,6997.79,15365.0,245.0,2.195693211713984,0.03501105348974462,85.36,12.381945205479452,20.698547945205476,22.772849315068495,6.164383561643835
369,Niger,NER,2020,24785.587,3323.0,104.0,0.13406985277371078,0.004195986966134794,0.0,29.039745454545457,26.962872727272728,27.894690909090908,20.454545454545453
370,Niger,NER,2021,25719.857,7405.0,275.0,0.28790984335566094,0.010692127876138657,1.77,24.766082191780825,32.042712328767124,32.23734246575342,30.684931506849313
371,Niger,NER,2022,26696.096,9473.0,314.0,0.35484589207350764,0.011762019435351146,20.25,14.940219178082193,24.341342465753424,27.82032876712329,0.0
372,Nigeria,NGA,2020,210874.214,87607.0,1289.0,0.415446717444552,0.0061126487470867345,0.0,68.68941818181818,59.66141818181818,65.73545454545454,17.136363636363637
373,Nigeria,NGA,2021,215928.431,241513.0,3030.0,1.1184863377254846,0.014032427253639424,2.05,46.091945205479455,42.15854794520548,48.18027397260274,0.0
374,Nigeria,NGA,2022,221153.992,266381.0,3155.0,1.204504596959751,0.014266077548353729,27.39,21.107808219178082,30.484712328767124,34.83994520547945,0.0
375,Norway,NOR,2020,5391.723,49567.0,436.0,9.193165153328538,0.0808646883380322,0.0,49.01850909090909,42.969454545454546,43.75145454545454,37.5
376,Norway,NOR,2021,5414.319,394259.0,1305.0,72.81783729403458,0.24102754196788181,72.31,50.34126027397261,54.66668493150685,57.119506849315066,37.5
377,Norway,NOR,2022,5454.319,1475077.0,4670.0,270.4420111841643,0.8562022133285566,74.61,14.806246575342465,29.130958904109587,28.688219178082193,32.26027397260274
378,Oman,OMN,2020,4497.661,128867.0,1499.0,28.65200378596786,0.33328434490727515,0.0,76.62429090909092,67.97181818181818,69.23567272727273,59.13636363636363
379,Oman,OMN,2021,4543.281,305489.0,4116.0,67.23973269538028,0.9059532087053387,63.42,56.8271506849315,58.245315068493156,60.32183561643836,43.6986301369863
380,Oman,OMN,2022,4609.315,399154.0,4628.0,86.59724926588876,1.0040537476826819,66.62,18.527561643835618,28.95358904109589,33.08997260273973,0.0
381,Pakistan,PAK,2020,229280.621,482178.0,10176.0,2.1030037248547053,0.04438229430650399,0.0,65.1288,59.99621818181818,58.80210909090909,68.36363636363636
382,Pakistan,PAK,2021,233523.612,1295933.0,28933.0,5.549473087115491,0.12389753546634934,29.93,57.80989041095891,63.190575342465756,62.442684931506854,68.42465753424658
383,Pakistan,PAK,2022,238126.113,1575772.0,30636.0,6.617384293338715,0.12865451677699874,55.71,44.44375342465753,55.98789041095891,54.114904109589034,69.10958904109589
384,Palestine,PSE,2020,5076.818,138004.0,1400.0,27.183168669824287,0.27576328322189214,0.0,79.95305454545455,57.631054545454546,61.03316363636363,33.81818181818182
385,Palestine,PSE,2021,5189.966,469748.0,4919.0,90.51080488773914,0.9477904094169403,28.87,70.81876712328767,54.20167123287671,61.945068493150686,0.0
386,Palestine,PSE,2022,5310.178,703228.0,5708.0,132.43021232056628,1.0749168860252896,33.85,17.776657534246574,31.709150684931508,36.238027397260275,0.0
387,Panama,PAN,2020,4323.252,246790.0,4022.0,57.08434298995293,0.9303181956545673,0.0,78.77007272727273,69.98923636363637,71.07101818181818,62.40909090909091
388,Panama,PAN,2021,4379.282,495920.0,7428.0,113.24230775729902,1.6961684586651418,63.61,66.15997260273973,69.03,70.56443835616439,58.28767123287671
389,Panama,PAN,2022,4437.879,1023778.0,8567.0,230.6908322646922,1.9304266745443037,71.75,20.005534246575344,33.25846575342466,36.56942465753425,10.068493150684931
390,Papua New Guinea,PNG,2020,9850.462,780.0,9.0,0.07918410324307631,0.0009136627297278037,0.0,54.03218181818182,49.42676363636364,49.34770909090909,50.0
391,Papua New Guinea,PNG,2021,10048.412,36158.0,590.0,3.59837952504336,0.05871574533369053,2.17,57.256246575342466,53.02301369863014,56.65498630136986,27.602739726027398
392,Papua New Guinea,PNG,2022,10236.825,46663.0,669.0,4.558346948394644,0.06535229429046603,3.0,33.88632876712329,40.06202739726027,42.96578082191781,19.726027397260275
393,Paraguay,PRY,2020,6664.351,107932.0,2262.0,16.19542548104084,0.33941789680645573,0.0,76.6545090909091,65.48334545454546,64.66898181818182,71.18181818181819
394,Paraguay,PRY,2021,6743.247,466101.0,16624.0,69.12115187238433,2.465281191687031,43.48,49.014986301369866,50.74978082191782,55.55449315068493,17.123287671232877
395,Paraguay,PRY,2022,6818.241,792215.0,19688.0,116.19052479957807,2.8875482694143546,52.06,19.70498630136986,26.871698630136986,30.708602739726025,0.0
396,Peru,PER,2020,33519.231,1015137.0,93070.0,30.285211495454654,2.7766150124386804,0.0,83.0736,74.67334545454545,75.2117090909091,70.9090909090909
397,Peru,PER,2021,33911.712,2296831.0,202690.0,67.72972712200433,5.97699107612143,64.86,63.2287397260274,64.3351506849315,66.17764383561644,51.43835616438356
398,Peru,PER,2022,34187.465,4458643.0,218232.0,130.41747903800416,6.383392275502147,83.52,30.204602739726027,40.31460273972603,42.88205479452055,22.328767123287673
399,Philippines,PHL,2020,113094.332,474064.0,9244.0,4.191757372951281,0.08173707591287599,0.0,77.43410909090909,65.8352,68.53290909090909,46.95454545454545
400,Philippines,PHL,2021,114666.324,2843979.0,51504.0,24.80221656011228,0.44916413296723456,42.94,72.81282191780822,66.07369863013699,74.80887671232877,4.931506849315069
401,Philippines,PHL,2022,116451.694,4064443.0,65385.0,34.902394807584336,0.5614774483229071,63.97,36.78364383561644,47.0187397260274,53.63827397260274,0.684931506849315
402,Poland,POL,2020,38378.767,1294878.0,28554.0,33.739437225797275,0.7440051422183521,0.0,58.738254545454545,53.373636363636365,53.59687272727273,51.81818181818182
403,Poland,POL,2021,38236.684,4108215.0,97054.0,107.44171748784491,2.538243117525568,52.8,53.05386301369863,59.18424657534246,55.40950684931507,85.61643835616438
404,Poland,POL,2022,41477.607,6368479.0,118533.0,153.54017409924347,2.8577588866204358,56.76,18.031561643835616,25.462575342465755,26.79117808219178,16.164383561643834
405,Portugal,PRT,2020,10297.984,413678.0,6906.0,40.17077517308242,0.6706166954619467,0.0,65.7845818181818,62.89214545454546,61.16294545454546,75.0
406,Portugal,PRT,2021,10282.222,1389646.0,18955.0,135.1503595234571,1.843473132558313,83.05,60.15901369863014,68.0786301369863,67.09186301369863,75.0
407,Portugal,PRT,2022,10259.508,5554058.0,25714.0,541.3571489003176,2.506358004691843,86.57,16.66419178082192,28.62257534246575,32.71408219178082,0.0
408,Puerto Rico,PRI,2020,3262.911,76291.0,1503.0,23.38126905698623,0.4606316261767483,,,,,
409,Puerto Rico,PRI,2021,3249.144,272724.0,3305.0,83.93718468618196,1.0171909893805877,,,,,
410,Puerto Rico,PRI,2022,3255.67,1054239.0,5541.0,323.81629587765343,1.7019538221011343,,,,,
411,Qatar,QAT,2020,2692.14,143834.0,245.0,53.42738490568841,0.09100566835305743,0.0,74.18665454545456,63.53250909090909,67.25050909090909,37.5
412,Qatar,QAT,2021,2684.33,250528.0,618.0,93.32980669291778,0.23022504684595413,82.31,63.33397260273972,67.2806301369863,69.49347945205479,51.78082191780822
413,Qatar,QAT,2022,2705.914,489428.0,685.0,180.8734497844351,0.2531492131678981,105.75,33.127890410958905,43.1386301369863,47.184301369863014,14.794520547945206
414,Romania,ROU,2020,19394.347,632263.0,15767.0,32.60037576928988,0.812968851181223,0.0,59.6596,58.216654545454546,54.074254545454544,87.22727272727273
415,Romania,ROU,2021,19262.773,1808891.0,58752.0,93.9060539206894,3.050028155343989,39.76,59.33416438356165,67.29646575342466,66.49397260273972,72.91095890410959
416,Romania,ROU,2022,20055.76,3308480.0,67374.0,164.964080144557,3.35933417631643,41.28,18.362958904109586,35.06586301369863,32.489041095890414,53.082191780821915
417,Russia,RUS,2020,145472.994,3127347.0,56271.0,21.49778398044107,0.3868140639217201,0.0,57.785745454545456,57.06174545454545,58.06592727272727,50.04545454545455
418,Russia,RUS,2021,144732.516,10320405.0,302671.0,71.30674768343003,2.0912439606867608,46.14,46.46487671232877,54.09452054794521,54.57106849315068,50.75342465753425
419,Russia,RUS,2022,144694.112,21490515.0,385789.0,148.52376992368565,2.6662384161146795,54.54,29.494712328767122,36.792191780821916,38.88553424657535,22.15753424657534
420,Rwanda,RWA,2020,13305.392,8383.0,92.0,0.6300453229788344,0.006914490005255012,0.0,73.71694545454545,69.5030909090909,70.69236363636364,61.18181818181818
421,Rwanda,RWA,2021,13618.383,111786.0,1350.0,8.208463515822693,0.09913071177393087,39.45,60.956575342465754,60.69186301369863,63.418273972602734,41.60958904109589
422,Rwanda,RWA,2022,13935.012,132920.0,1467.0,9.538563727106943,0.10527439804142256,67.32,39.189424657534246,41.70298630136986,47.66156164383562,0.0
423,San Marino,SMR,2020,33.822,2333.0,59.0,68.97877121400272,1.744426704511856,0.0,47.353381818181816,49.26294545454545,47.02574545454545,64.9090909090909
424,San Marino,SMR,2021,33.669,8202.0,100.0,243.60687873117706,2.9700911817992814,64.19,52.433424657534246,60.18230136986302,58.06323287671233,75.0
425,San Marino,SMR,2022,33.652,23008.0,121.0,683.7037917508618,3.5956258171876856,70.15,19.566109589041098,42.117835616438356,37.4205205479452,75.0
426,Saudi Arabia,SAU,2020,35764.241,362741.0,6223.0,10.142561112928414,0.17400061698499347,0.0,68.85752727272727,65.2856,65.85443636363637,61.31818181818182
427,Saudi Arabia,SAU,2021,36136.551,556236.0,8877.0,15.392614530368435,0.24565155650853343,63.67,53.47643835616439,59.682136986301366,62.46027397260274,40.23972602739726
428,Saudi Arabia,SAU,2022,36681.089,827004.0,9518.0,22.545786467789984,0.2594797553584082,69.63,25.991397260273974,38.16413698630137,42.599561643835614,7.123287671232877
429,Senegal,SEN,2020,16656.773,19140.0,410.0,1.1490821181269624,0.024614611725812675,0.0,50.80854545454545,51.34,49.604,63.5
430,Senegal,SEN,2021,17096.667,75055.0,1890.0,4.390036958665686,0.1105478629255632,5.3,30.06928767123288,37.29079452054795,42.61980821917808,0.0
431,Senegal,SEN,2022,17536.231,88900.0,1988.0,5.0695043878014605,0.11336529497130826,7.83,21.455342465753425,32.64958904109589,37.31879452054794,0.0
432,Serbia,SRB,2020,7331.946,337923.0,3211.0,46.08912831600233,0.43794648787647916,0.0,58.724945454545455,53.69527272727273,53.99625454545454,51.59090909090909
433,Serbia,SRB,2021,7261.591,1299339.0,12714.0,178.93310157512312,1.7508559763280525,46.68,44.48446575342466,57.362986301369865,55.71487671232877,68.9041095890411
434,Serbia,SRB,2022,7181.14,2446253.0,17519.0,340.64967400719104,2.439584801298958,47.71,18.066219178082193,33.931534246575346,32.624136986301366,43.082191780821915
435,Seychelles,SYC,2020,106.054,226.0,0.0,2.1309898730835233,0.0,0.0,37.333636363636366,39.03785454545454,39.25436363636364,37.5
436,Seychelles,SYC,2021,106.887,24788.0,134.0,231.90846407888705,1.2536604077203028,73.05,70.9228219178082,65.88895890410959,72.94246575342466,16.506849315068493
437,Seychelles,SYC,2022,107.35,50355.0,172.0,469.0731252911039,1.6022356776898,76.22,35.38331506849315,41.32860273972603,46.411095890410955,5.7534246575342465
438,Sierra Leone,SLE,2020,8327.732,2611.0,76.0,0.31353074282409665,0.009126134222378915,0.0,46.01021818181818,45.887854545454545,50.637854545454545,12.636363636363637
439,Sierra Leone,SLE,2021,8513.55,7064.0,123.0,0.8297361265277118,0.014447557129517065,4.2,50.260657534246576,47.59997260273973,54.39879452054795,0.0
440,Sierra Leone,SLE,2022,8697.886,7760.0,126.0,0.8921708102405572,0.014486278619885338,40.03,42.10942465753425,42.154657534246574,48.17780821917809,0.0
441,Singapore,SGP,2020,5926.22,58599.0,29.0,9.888090553506283,0.004893507159707199,0.0,60.35461818181818,66.66705454545455,63.115781818181816,91.54545454545455
442,Singapore,SGP,2021,5955.901,279405.0,828.0,46.91229756841157,0.13902178696388676,83.1,49.17161643835616,69.32071232876713,64.93791780821918,100.0
443,Singapore,SGP,2022,5995.476,2202214.0,1711.0,367.31262038243506,0.2853818445774781,90.74,30.077178082191782,58.289232876712326,52.3281095890411,100.0
444,Slovak Republic,SVK,2020,5455.809,274603.0,2138.0,50.332223873672994,0.3918758886170685,0.0,54.39890909090909,62.92305454545455,59.41218181818182,87.5
445,Slovak Republic,SVK,2021,5439.435,1371082.0,16635.0,252.06331172263293,3.058222039605216,43.44,52.952767123287664,66.21860273972602,62.2347397260274,94.10958904109589
446,Slovak Republic,SVK,2022,5847.471,2657292.0,20823.0,454.4344042065365,3.5610266386956004,45.68,18.46304109589041,37.27920547945205,34.24668493150685,58.49315068493151
447,Slovenia,SVN,2020,2119.03,122152.0,2697.0,57.64524334247273,1.27275215546736,0.0,61.37796363636363,60.0084,58.827709090909096,68.27272727272727
448,Slovenia,SVN,2021,2119.789,464048.0,5589.0,218.91235401259274,2.636583169362611,56.09,54.59109589041096,61.13304109589041,60.18054794520548,67.8082191780822
449,Slovenia,SVN,2022,2119.899,1307442.0,7008.0,616.7473073009611,3.3058178715118034,57.66,17.108438356164385,27.232191780821918,30.35213698630137,5.376712328767123
450,Solomon Islands,SLB,2020,699.484,17.0,0.0,0.024303629532626908,0.0,0.0,38.304581818181816,26.563745454545455,26.396654545454545,27.727272727272727
451,Solomon Islands,SLB,2021,716.218,24.0,0.0,0.03350935050501384,0.0,7.72,29.71021917808219,24.723150684931504,28.2533698630137,0.0
452,Solomon Islands,SLB,2022,732.327,24575.0,153.0,33.557413559789545,0.20892306305789626,35.12,48.84142465753424,45.85849315068493,51.0341095890411,9.657534246575343
453,Somalia,SOM,2020,16801.17,4714.0,130.0,0.2805756980019844,0.00773755637256215,0.0,43.552290909090914,33.937563636363635,38.35527272727273,3.0
454,Somalia,SOM,2021,17329.992,23532.0,1333.0,1.35787714154744,0.07691867370740853,4.6,35.554630136986304,40.04468493150685,42.891123287671235,20.136986301369863
455,Somalia,SOM,2022,17865.03,27300.0,1361.0,1.5281250577245042,0.07618235177886631,35.94,19.428109589041096,28.36082191780822,32.414328767123294,0.0
456,South Africa,ZAF,2020,59137.71,1057161.0,28469.0,17.876258651205806,0.4814017992918562,0.0,67.70018181818182,68.77996363636363,69.65654545454545,62.63636363636363
457,South Africa,ZAF,2021,59646.8,3458286.0,91145.0,57.97940543331746,1.5280786228263712,26.44,52.714438356164386,61.93958904109589,62.44054794520548,58.42465753424658
458,South Africa,ZAF,2022,60140.971,4049202.0,102568.0,67.32851054233893,1.7054596607693615,35.13,24.334136986301367,36.395671232876715,36.00794520547945,39.10958904109589
459,South Korea,KOR,2020,51831.253,61769.0,917.0,1.1917327177099115,0.01769202839838736,0.0,54.866581818181814,55.690036363636366,56.502218181818186,50.0
460,South Korea,KOR,2021,51829.025,635253.0,5625.0,12.256703652055966,0.1085299212169243,81.8,51.27654794520548,56.75975342465754,61.29684931506849,25.0
461,South Korea,KOR,2022,51802.594,29116800.0,32219.0,562.0722390851702,0.6219572710972736,85.72,21.594876712328766,42.87624657534246,43.86238356164384,35.95890410958904
462,South Sudan,SSD,2020,10667.013,3558.0,63.0,0.33355166999421487,0.0059060582376715956,0.0,67.05901818181817,51.00774545454545,56.178436363636365,14.818181818181818
463,South Sudan,SSD,2021,10829.532,15242.0,135.0,1.4074477087283181,0.012465912654397254,1.66,45.15323287671233,41.58323287671233,46.36016438356164,8.150684931506849
464,South Sudan,SSD,2022,10996.795,18368.0,138.0,1.6703048479125053,0.012549110900039512,20.25,20.917534246575343,28.34068493150685,32.23301369863014,1.095890410958904
465,Spain,ESP,2020,47397.66,1928265.0,50837.0,40.6827045892139,1.0725634978604428,0.0,67.84949090909092,62.69436363636364,59.195454545454545,87.18181818181819
466,Spain,ESP,2021,47576.21,6294745.0,89405.0,132.30866855514552,1.879195505484779,79.63,55.43775342465753,61.971397260273974,58.32334246575343,87.5
467,Spain,ESP,2022,47541.049,13684258.0,117095.0,287.8408930354061,2.4630293706813244,85.62,24.535452054794522,37.49465753424657,38.43454794520547,30.924657534246574
468,Sri Lanka,LKA,2020,21746.997,43299.0,204.0,1.9910335206281584,0.009380605515327012,0.0,55.95309090909091,55.74636363636364,57.39807272727273,44.18181818181818
469,Sri Lanka,LKA,2021,21799.884,587245.0,14979.0,26.937987376446593,0.6871137479447139,63.41,72.74479452054794,73.39558904109589,76.73734246575343,50.0
470,Sri Lanka,LKA,2022,21864.402,671891.0,16817.0,30.729905167312605,0.7691497805428203,67.57,33.44041095890411,40.58698630136986,44.5467397260274,12.876712328767123
471,Sudan,SDN,2020,45052.904,25500.0,1468.0,0.566001250441037,0.03258391512342911,0.0,61.58414545454545,45.07098181818182,48.62025454545454,20.227272727272727
472,Sudan,SDN,2021,46261.499,46518.0,3331.0,1.0055445890328802,0.0720037195508948,2.63,26.656986301369862,34.17876712328767,37.44830136986301,11.301369863013699
473,Sudan,SDN,2022,47486.909,63686.0,4994.0,1.3411275094784543,0.10516582580685553,17.71,10.615260273972604,14.976109589041096,17.112575342465753,0.0
474,Suriname,SUR,2020,610.325,6210.0,122.0,10.174906811944455,0.19989349936509235,0.0,74.80265454545454,63.970872727272734,64.58814545454545,59.63636363636363
475,Suriname,SUR,2021,615.644,52446.0,1189.0,85.1888429027165,1.9313109524335492,36.93,72.94580821917809,67.21183561643835,72.1853698630137,32.397260273972606
476,Suriname,SUR,2022,620.437,81581.0,1393.0,131.4895791192337,2.2451916955307305,38.49,30.857424657534246,33.6392602739726,38.44750684931507,0.0
477,Sweden,SWE,2020,10416.525,437379.0,8727.0,41.98895504978868,0.8378033941261601,0.0,60.6596,53.413199999999996,53.830290909090905,50.5
478,Sweden,SWE,2021,10517.669,1314784.0,15310.0,125.00716651189536,1.4556457329090695,69.19,46.20890410958904,47.21010958904109,48.079068493150686,41.13013698630137
479,Sweden,SWE,2022,10581.025,2674862.0,21827.0,252.79800397409514,2.062843628098412,72.36,14.79372602739726,19.885835616438357,22.286465753424658,3.0821917808219177
480,Switzerland,CHE,2020,8670.795,452296.0,7873.0,52.16315228303748,0.907990559112515,0.0,50.45963636363636,51.40058181818182,52.90661818181818,40.86363636363637
481,Switzerland,CHE,2021,8712.018,1332615.0,12217.0,152.96283823105048,1.4023157436084268,66.71,48.594684931506855,55.28493150684932,57.82463013698631,37.5
482,Switzerland,CHE,2022,8768.926,4399516.0,14173.0,501.7166298358545,1.6162754709071556,68.78,13.632876712328768,25.818109589041097,26.25630136986301,22.773972602739725
483,Syria,SYR,2020,21059.148,11434.0,711.0,0.5429469416331563,0.033762049632777166,0.0,60.558727272727275,41.176981818181815,47.0628,0.0
484,Syria,SYR,2021,21589.586,50278.0,2897.0,2.3288079725104502,0.1341850649660443,3.53,38.7774794520548,32.38435616438356,37.01035616438356,0.0
485,Syria,SYR,2022,22660.911,57423.0,3163.0,2.534011099553765,0.13957956059224627,10.06,24.220054794520546,25.941616438356167,29.649424657534244,0.0
486,Taiwan,TWN,2020,23842.033,799.0,7.0,0.03351224285278021,0.0002935991238666602,0.0,24.307454545454547,36.786545454545454,36.81370909090909,36.59090909090909
487,Taiwan,TWN,2021,23877.791,17029.0,850.0,0.7131731741851665,0.03559793282385292,67.63,40.87468493150685,50.462931506849316,53.025479452054796,32.534246575342465
488,Taiwan,TWN,2022,23908.998,8847360.0,15253.0,370.0431109660054,0.6379606539763816,86.33,24.676575342465757,46.575808219178086,43.22945205479452,70.0
489,Tajikistan,TJK,2020,9643.597,13665.0,90.0,1.4170023902906768,0.009332617279631241,0.0,46.53727272727273,40.60629090909091,40.73338181818182,39.72727272727273
490,Tajikistan,TJK,2021,9856.531,17493.0,125.0,1.7747623377839525,0.01268194661996193,29.09,34.145041095890406,32.46202739726027,35.08460273972602,14.10958904109589
491,Tajikistan,TJK,2022,10049.043,17786.0,125.0,1.7699197824111212,0.012438995434689652,51.95,12.111150684931506,16.285671232876712,18.612027397260274,0.0
492,Tanzania,TZA,2020,62637.07,509.0,21.0,0.008126178315812027,0.0003352647242280011,0.0,28.258945454545454,20.14181818181818,23.02050909090909,0.0
493,Tanzania,TZA,2021,64539.598,29306.0,737.0,0.4540778205652908,0.011419345995926408,2.51,12.24427397260274,18.069753424657534,17.30098630136986,23.458904109589042
494,Tanzania,TZA,2022,66455.898,42351.0,845.0,0.6372797791401449,0.012715199484626632,44.69,9.367397260273972,18.498027397260273,18.195534246575342,20.616438356164384
495,Thailand,THA,2020,71561.955,6884.0,61.0,0.09619636579241023,0.000852408238427807,0.0,57.33290909090909,57.52309090909091,52.531090909090906,92.45454545454545
496,Thailand,THA,2021,71640.251,2223435.0,21698.0,31.036114041532322,0.30287442739417536,64.6,55.542054794520546,57.871753424657534,56.03994520547945,70.68493150684931
497,Thailand,THA,2022,71753.808,4721808.0,33594.0,65.80567821571225,0.46818421121287385,74.6,28.955808219178078,36.66098630136987,38.375726027397256,24.65753424657534
498,Timor-Leste,TLS,2020,1310.236,44.0,0.0,0.03358173642000372,0.0,0.0,38.727709090909094,42.223527272727274,40.46214545454546,54.54545454545455
499,Timor-Leste,TLS,2021,1331.648,19837.0,122.0,14.896579276205124,0.091615802374201,39.74,58.471589041095896,55.790191780821914,57.65438356164383,42.73972602739726
500,Timor-Leste,TLS,2022,1350.944,23386.0,138.0,17.310858185091316,0.10215079233484142,58.93,21.74186301369863,27.305589041095892,30.8067397260274,2.808219178082192
501,Togo,TGO,2020,8542.924,3633.0,68.0,0.42526423037358163,0.007959803926618098,0.0,58.983672727272726,49.35436363636364,49.30105454545454,49.72727272727273
502,Togo,TGO,2021,8746.734,30163.0,248.0,3.448487172469175,0.02835344026696136,11.54,47.96728767123288,55.98298630136986,53.70632876712329,71.91780821917808
503,Togo,TGO,2022,8950.663,39343.0,290.0,4.3955403080196405,0.03239983451505212,16.45,35.79227397260274,42.583123287671235,46.52594520547945,15.0
504,Tonga,TON,2020,105.635,0.0,0.0,0.0,0.0,0.0,50.00861818181818,33.975309090909086,38.10189090909091,5.090909090909091
505,Tonga,TON,2021,106.399,1.0,0.0,0.009398584573163282,0.0,52.99,46.01542465753425,36.556493150684936,41.781287671232874,0.0
506,Tonga,TON,2022,107.316,16211.0,12.0,151.05855604010586,0.11181930001118193,72.06,50.60887671232876,49.929369863013704,55.29194520547946,12.397260273972602
507,Trinidad and Tobago,TTO,2020,1522.394,7150.0,127.0,4.696550301695882,0.08342124312103175,0.0,72.77450909090908,61.86890909090909,66.80567272727274,27.318181818181817
508,Trinidad and Tobago,TTO,2021,1528.932,91899.0,2869.0,60.10666269003461,1.8764732506089217,43.68,72.47964383561644,64.45079452054794,70.31189041095891,23.424657534246574
509,Trinidad and Tobago,TTO,2022,1533.157,186033.0,4283.0,121.33982364493656,2.793582131510341,46.82,24.486876712328765,30.073178082191784,33.869945205479446,3.493150684931507
510,Tunisia,TUN,2020,12217.195,139140.0,4676.0,11.388866265947298,0.382739245792508,0.0,53.864945454545456,51.50421818181818,48.147563636363635,75.0
511,Tunisia,TUN,2021,12308.697,726706.0,25569.0,59.04004298749088,2.077311676451212,47.93,61.21356164383562,60.868465753424665,61.678520547945205,55.205479452054796
512,Tunisia,TUN,2022,12403.537,1147571.0,29284.0,92.51965790080683,2.360939464283454,51.74,42.37967123287671,47.4341095890411,50.26569863013699,27.602739726027398
513,Turkey,TUR,2020,84459.174,2208652.0,20881.0,26.150528064600774,0.24723187560418244,0.0,65.87243636363637,65.96752727272727,63.94465454545454,80.13636363636364
514,Turkey,TUR,2021,85091.633,9482550.0,82361.0,111.43927629171249,0.9679095005733407,60.47,55.527232876712326,55.9507397260274,59.43380821917808,31.575342465753426
