country,date,Unemployment Rate,Population,Fiscal Balance,GDP per capita,GDP,Inflation,bot,interest,liquidity,debt,CPI,inflation
Kosovo,2020,0,0,0,0,0,0,"-2,499.81",...,"1,095.37",22.49,0,118.3
Kosovo,2021,0,0,0,0,0,0,"-2,989.30",...,"1,244.32",22.41,0,122.27
Kuwait,2017,0,0,0,0,0,0,"2,727.19",4.69,"33,598.59",20.48,0,124.56
Kuwait,2018,0,0,0,0,0,0,"16,994.11",4.83,"37,028.89",15.1,0,125.23
Kuwait,2019,0,0,0,0,0,0,"13,179.76",4.81,"39,801.56",11.64,0,126.6
Kuwait,2020,0,0,0,0,0,0,"3,401.19",4.14,"48,117.16",11.71,0,129.26
Kuwait,2021,0,0,0,0,0,0,"28,167.22",3.71,"44,903.84",8.68,0,133.69
Kyrgyz Rep.,2017,0,0,0,0,0,0,"-2,502.18",19.82,"1,887.40",0,0,151.59
Kyrgyz Rep.,2018,0,0,0,0,0,0,"-3,126.81",19.51,"1,695.72",0,0,153.93
Kyrgyz Rep.,2019,0,0,0,0,0,0,"-2,562.49",19,"1,723.56",0,0,155.68
Kyrgyz Rep.,2020,0,0,0,0,0,0,"-1,615.43",17.04,"1,791.82",0,0,165.52
Kyrgyz Rep.,2021,0,0,0,0,0,0,"-2,636.03",16.62,"2,386.08",0,0,185.23
Kyrgyz Republic,2017,0,0,0,0,0,0,0,0,0,58.79,0,0
Kyrgyz Republic,2018,0,0,0,0,0,0,0,0,0,54.82,0,0
Kyrgyz Republic,2019,0,0,0,0,0,0,0,0,0,51.6,0,0
Kyrgyz Republic,2020,0,0,0,0,0,0,0,0,0,67.65,0,0
Kyrgyz Republic,2021,0,0,0,0,0,0,0,0,0,61.12,0,0
Kyrgyzstan,2018,14.9989996,0,-0.59009896,1197.610724,32.50557,1.54266145,0,0,0,0,1.542661452,0
Kyrgyzstan,2019,15.16800022,0,-0.07824198,1226.824464,27.17283,1.13635136,0,0,0,0,1.133622577,0
Kyrgyzstan,2020,18.03700066,0,-3.25484399,1102.664362,28.43855,6.32255417,0,0,0,0,6.325422963,0
Kyrgyzstan,2021,19.28300095,0,-1.25831135,1123.372844,0,11.90842626,0,0,0,0,11.90503982,0
Lao P.D.R.,2017,0,0,0,0,0,0,0,0,0,57.2,0,0
Lao P.D.R.,2018,0,0,0,0,0,0,0,0,0,59.65,0,0
Lao P.D.R.,2019,0,0,0,0,0,0,0,0,0,62.02,0,0
Lao P.D.R.,2020,0,0,0,0,0,0,0,0,0,82.75,0,0
Lao P.D.R.,2021,0,0,0,0,0,0,0,0,0,93.54,0,0
Lao People's Dem. Rep.,2017,0,0,0,0,0,0,"-1,129.95",0,"1,088.76",0,0,128.87
Lao People's Dem. Rep.,2018,0,0,0,0,0,0,"-1,170.85",0,944.14,0,0,131.5
Lao People's Dem. Rep.,2019,0,0,0,0,0,0,-532.98,0,"1,067.77",0,0,135.87
Lao People's Dem. Rep.,2020,0,0,0,0,0,0,645.25,0,"1,392.60",0,0,142.8
Lao People's Dem. Rep.,2021,0,0,0,0,0,0,"1,292.83",0,"1,475.79",0,0,148.16
Latvia,2017,0,0,0,0,0,0,-193.22,0,"4,337.30",35.94,0,110.85
Latvia,2018,0,0,0,0,0,0,-219.65,0,"4,097.74",34.98,0,113.66
Latvia,2019,0,0,0,0,0,0,-224.87,0,"4,155.22",35.27,0,116.86
Latvia,2020,0,0,0,0,0,0,340.89,0,"4,884.94",42.29,0,117.11
Latvia,2021,0,0,0,0,0,0,"-1,376.41",0,"5,101.64",46.43,0,120.95
Lebanon,2017,0,0,0,0,0,0,"-13,130.16",8.29,"43,455.21",149.99,0,119
Lebanon,2018,0,0,0,0,0,0,"-13,620.79",9.1,"40,561.23",155.08,0,126.23
Lebanon,2019,0,0,0,0,0,0,"-12,938.28",10.51,"38,168.38",172.27,0,130.02
Lebanon,2020,0,0,0,0,0,0,"-6,432.41",...,"25,000.68",150.58,0,240.37
Lebanon,2021,0,0,0,0,0,0,"-7,236.00",...,"18,454.26",165.74,0,612.36
Lesotho,2017,0,0,0,0,0,0,"-1,219.17",11.58,657.67,40.04,0,141.45
Lesotho,2018,0,0,0,0,0,0,"-1,171.10",11.35,728.53,49.04,0,148.17
Lesotho,2019,0,0,0,0,0,0,"-1,136.92",11.33,774.1,50.46,0,155.86
Lesotho,2020,0,0,0,0,0,0,"-1,077.97",8.98,...,54.19,0,163.62
Lesotho,2021,0,0,0,0,0,0,"-1,140.52",8.21,...,53.52,0,173.51
Liberia,2017,0,0,0,0,0,0,-802.61,13.25,586,31.8,0,180.58
Liberia,2018,0,0,0,0,0,0,-718.14,...,332.15,37.1,0,223.13
Liberia,2019,0,0,0,0,0,0,-689.78,...,297.07,48.53,0,...
Liberia,2020,0,0,0,0,0,0,...,...,340.97,58.66,0,...
Liberia,2021,0,0,0,0,0,0,...,...,...,53.17,0,...
Libya,2017,0,0,0,0,0,0,"3,857.00",0,"74,556.00",142.71,0,0
Libya,2018,0,0,0,0,0,0,"11,115.30",0,"80,529.46",no data,0,0
Libya,2019,0,0,0,0,0,0,"3,958.10",0,"78,952.34",no data,0,0
Libya,2020,0,0,0,0,0,0,"-4,797.20",0,"72,564.80",no data,0,0
Libya,2021,0,0,0,0,0,0,...,0,"75,436.70",no data,0,0
Lithuania,2017,0,0,0,0,0,0,"1,130.25",0,"4,207.23",37.87,0,112.64
Lithuania,2018,0,0,0,0,0,0,958.82,0,"5,531.29",32.62,0,115.68
Lithuania,2019,0,0,0,0,0,0,"2,903.53",0,"4,800.24",34.96,0,118.38
Lithuania,2020,0,0,0,0,0,0,"5,306.60",0,"4,492.88",45.63,0,119.8
Lithuania,2021,0,0,0,0,0,0,"3,020.40",0,"5,239.49",43.39,0,125.41
Luxembourg,2017,0,0,0,0,0,0,"26,124.46",0,784.73,15.83,0,111.41
Luxembourg,2018,0,0,0,0,0,0,"24,400.17",0,846.61,15.71,0,113.12
Luxembourg,2019,0,0,0,0,0,0,"22,756.17",0,945.22,16.93,0,115.09
Luxembourg,2020,0,0,0,0,0,0,"24,089.64",0,981.03,19.62,0,116.03
Luxembourg,2021,0,0,0,0,0,0,"29,680.98",0,"2,789.71",20.37,0,118.96
Madagascar,2017,0,0,0,0,0,0,-344.02,60,"1,600.18",40.14,0,160.71
Madagascar,2018,0,0,0,0,0,0,-413.53,55.39,"1,739.59",42.89,0,174.52
Madagascar,2019,0,0,0,0,0,0,-603.01,49,"1,693.15",40.62,0,184.31
Madagascar,2020,0,0,0,0,0,0,"-1,128.98",48.87,"1,980.77",50.82,0,192.06
Madagascar,2021,0,0,0,0,0,0,"-1,427.38",48.28,"2,334.56",53.13,0,203.22
Malawi,2017,0,0,0,0,0,0,"-1,736.99",38.59,768.4,40.26,0,340.24
Malawi,2018,0,0,0,0,0,0,"-1,818.62",32.29,766.15,43.91,0,382.5
Malawi,2019,0,0,0,0,0,0,"-1,818.97",25.67,846.84,45.3,0,418.34
Malawi,2020,0,0,0,0,0,0,"-1,940.11",24.22,594.5,54.79,0,454.43
Malawi,2021,0,0,0,0,0,0,"-2,043.30",23.88,...,63.93,0,...
Malaysia,2017,0,0,0,0,0,0,"21,988.28",4.61,"100,877.83",50.05,0,119.61
Malaysia,2018,0,0,0,0,0,0,"24,054.47",4.93,"99,850.47",51.19,0,120.66
Malaysia,2019,0,0,0,0,0,0,"27,500.98",4.88,"101,725.97",52.42,0,121.46
Malaysia,2020,0,0,0,0,0,0,"21,603.45",3.94,"105,279.99",62.03,0,120.08
Malaysia,2021,0,0,0,0,0,0,"26,470.52",3.44,"114,640.74",63.4,0,123.05
Maldives,2017,0,0,0,0,0,0,-182.31,10.15,587.35,64.56,0,136.45
Maldives,2018,0,0,0,0,0,0,-517.54,10.68,712.16,72.01,0,136.26
Maldives,2019,0,0,0,0,0,0,-348.34,11.52,753.5,78.81,0,136.56
Maldives,2020,0,0,0,0,0,0,-662.13,11.6,984.93,154.39,0,134.69
Maldives,2021,0,0,0,0,0,0,449.19,11.57,805.81,124.82,0,135.42
Mali,2017,0,0,0,0,0,0,"-2,200.12",5.14,0,35.98,0,110.23
Mali,2018,0,0,0,0,0,0,"-1,894.82",...,0,37.52,0,110.56
Mali,2019,0,0,0,0,0,0,"-2,116.58",...,0,40.72,0,108.73
Mali,2020,0,0,0,0,0,0,"-1,143.58",...,0,47.33,0,109.2
Mali,2021,0,0,0,0,0,0,"-2,215.24",...,0,51.95,0,113.49
Malta,2017,0,0,0,0,0,0,"2,368.46",0,829.1,44.99,0,110.34
Malta,2018,0,0,0,0,0,0,"2,383.34",0,"1,020.77",41.06,0,111.62
Malta,2019,0,0,0,0,0,0,"2,195.27",0,910.2,37.93,0,113.45
Malta,2020,0,0,0,0,0,0,"2,570.76",0,919.12,51.75,0,114.18
Malta,2021,0,0,0,0,0,0,"2,568.71",0,"1,143.87",55.15,0,115.89
Marshall Islands,2017,0,0,0,0,0,0,-82.89,0,0,0,0,0
Marshall Islands,2018,0,0,0,0,0,0,-45.82,0,0,0,0,0
Marshall Islands,2019,0,0,0,0,0,0,-38.29,0,0,0,0,0
Marshall Islands,2020,0,0,0,0,0,0,-44.8,0,0,0,0,0
Marshall Islands,2021,0,0,0,0,0,0,-76.01,0,0,0,0,0
Martinique,2017,0,0,0,0,0,0,0,0,0,0,0,106.65
Martinique,2018,0,0,0,0,0,0,0,0,0,0,0,...
Martinique,2019,0,0,0,0,0,0,0,0,0,0,0,...
Martinique,2020,0,0,0,0,0,0,0,0,0,0,0,...
Martinique,2021,0,0,0,0,0,0,0,0,0,0,0,...
Mauritania,2017,0,0,0,0,0,0,-944.03,17,858.91,54.76,0,128.06
Mauritania,2018,0,0,0,0,0,0,"-1,222.14",...,919.55,57.9,0,131.98
Mauritania,2019,0,0,0,0,0,0,"-1,158.21",...,"1,028.70",55.67,0,135.02
Mauritania,2020,0,0,0,0,0,0,-890.73,...,"1,493.18",55.82,0,138.24
Mauritania,2021,0,0,0,0,0,0,"-1,131.84",...,"2,038.56",51.66,0,143.17
Mauritius,2017,0,0,0,0,0,0,"-1,777.88",8.5,"5,465.93",0,0,125.36
Mauritius,2018,0,0,0,0,0,0,"-1,941.05",8.5,"5,840.63",0,0,129.39
Mauritius,2019,0,0,0,0,0,0,"-2,106.39",8.45,"6,753.39",0,0,129.91
Mauritius,2020,0,0,0,0,0,0,"-2,133.62",7.23,"6,535.00",0,0,133.27
Mauritius,2021,0,0,0,0,0,0,"-2,884.41",6.87,"7,834.98",0,0,138.64
Mexico,2017,0,0,0,0,0,0,"-20,460.29",7.33,"170,458.36",35.21,0,130.2
Mexico,2018,0,0,0,0,0,0,"-24,706.63",8.04,"171,444.90",35.35,0,136.58
Mexico,2019,0,0,0,0,0,0,"-2,734.64",8.43,"177,176.65",36.13,0,141.54
Mexico,2020,0,0,0,0,0,0,"22,907.68",6.34,"191,769.27",41.43,0,146.35
Mexico,2021,0,0,0,0,0,0,"-22,516.23",4.89,"200,775.46",40.67,0,154.68
Micronesia,2017,0,0,0,0,0,0,0,16.1,203.72,0,0,112.16
Micronesia,2018,0,0,0,0,0,0,0,15.7,203.53,0,0,113.84
Micronesia,2019,0,0,0,0,0,0,0,14.7,397.16,0,0,116.03
Micronesia,2020,0,0,0,0,0,0,0,14.47,451.91,0,0,116.68
Micronesia,2021,0,0,0,0,0,0,0,12.62,497.43,0,0,120.4
"Micronesia, Federated States of",2018,0,110929,0,2962.238581,0.211658399,1.79400376,0,0,0,0,2.49181274,0
"Micronesia, Federated States of",2019,0,111379,0,2984.930124,1.2,1.539071461,0,0,0,0,1.300944149,0
"Micronesia, Federated States of",2020,0,112106,0,2913.218373,-1.818302489,0.550898204,0,0,0,0,-0.32797154,0
"Micronesia, Federated States of",2021,0,113131,0,2794.786416,-3.246752252,0,0,0,0,0,2.084563496,0
Middle East and Central Asia,2017,0,0,0,0,0,0,0,0,"1,091,723.41",0,0,0
Middle East and Central Asia,2018,0,0,0,0,0,0,0,0,"1,111,248.13",0,0,0
Middle East and Central Asia,2019,0,0,0,0,0,0,0,0,"1,121,209.10",0,0,0
Middle East and Central Asia,2020,0,0,0,0,0,0,0,0,"1,040,050.04",0,0,0
Middle East and Central Asia,2021,0,0,0,0,0,0,0,0,"1,081,537.40",0,0,0
Moldova,2017,0,0,0,0,0,0,"-2,254.56",10.36,"2,800.18",29.35,0,153.84
Moldova,2018,0,0,0,0,0,0,"-2,938.01",8.85,"2,992.18",27.51,0,158.53
Moldova,2019,0,0,0,0,0,0,"-2,946.16",8.25,"3,056.03",25.45,0,166.2
Moldova,2020,0,0,0,0,0,0,"-2,696.33",8.18,"3,779.07",33.96,0,172.46
Moldova,2021,0,0,0,0,0,0,"-3,717.93",7.4,"3,897.60",32.15,0,181.26
Mongolia,2017,0,0,0,0,0,0,277.6,20.01,"2,839.24",72.54,0,170.78
Mongolia,2018,0,0,0,0,0,0,-763.75,17.71,"2,779.93",62.7,0,182.44
Mongolia,2019,0,0,0,0,0,0,-833.6,17,"3,239.31",59.85,0,195.76
Mongolia,2020,0,0,0,0,0,0,305.32,16.93,"4,049.33",72.91,0,203.19
Mongolia,2021,0,0,0,0,0,0,-305.73,16.01,"3,814.10",59.74,0,218.13
Montenegro,2017,0,0,0,0,0,0,"-1,120.80",7.2,"1,015.96",61.13,0,113.36
Montenegro,2018,0,0,0,0,0,0,"-1,319.28",6.53,"1,202.49",67.62,0,116.32
Montenegro,2019,0,0,0,0,0,0,"-1,175.55",6.18,"1,529.18",74.91,0,116.74
Montenegro,2020,0,0,0,0,0,0,"-1,669.09",5.91,"2,134.82",103.47,0,116.44
Montenegro,2021,0,0,0,0,0,0,"-1,135.12",5.76,"1,981.68",82.54,0,119.25
Montserrat,2017,0,0,0,0,0,0,-33.02,6.95,47.58,0,0,108.9
Montserrat,2018,0,0,0,0,0,0,-28.81,6.78,50.09,0,0,110.33
Montserrat,2019,0,0,0,0,0,0,-25.97,6.64,56.51,0,0,109.15
Montserrat,2020,0,0,0,0,0,0,-27.75,6.19,72.38,0,0,107.08
Montserrat,2021,0,0,0,0,0,0,-38.27,6.12,40.34,0,0,108.87
Morocco,2017,0,0,0,0,0,0,"-10,551.43",0,"25,268.15",60.26,0,108.77
Morocco,2018,0,0,0,0,0,0,"-12,131.48",0,"23,549.73",60.46,0,110.73
Morocco,2019,0,0,0,0,0,0,"-10,049.38",0,"25,329.86",60.27,0,111.07
Morocco,2020,0,0,0,0,0,0,"-8,812.91",0,"34,653.01",72.25,0,111.85
Morocco,2021,0,0,0,0,0,0,"-12,969.30",0,"34,354.12",68.94,0,113.42
Mozambique,2017,0,0,0,0,0,0,"-2,670.99",27.86,"3,179.31",104.15,0,170.7
Mozambique,2018,0,0,0,0,0,0,"-4,487.48",22.98,"2,925.70",106.75,0,177.38
Mozambique,2019,0,0,0,0,0,0,"-3,902.56",18.96,"3,697.23",99.05,0,182.31
Mozambique,2020,0,0,0,0,0,0,"-4,260.25",17.08,"3,836.11",119.96,0,188.04
Mozambique,2021,0,0,0,0,0,0,"-3,987.20",18.17,"3,550.53",106.37,0,198.74
Myanmar,2017,0,0,0,0,0,0,"-4,829.98",16,"4,910.97",38.47,0,144.61
Myanmar,2018,0,0,0,0,0,0,"-2,936.19",16,"5,346.89",40.42,0,154.54
Myanmar,2019,0,0,0,0,0,0,167.25,16,"5,468.34",38.75,0,168.18
Myanmar,2020,0,0,0,0,0,0,...,14.83,"7,228.12",39.28,0,...
Myanmar,2021,0,0,0,0,0,0,...,...,...,62.35,0,...
Namibia,2017,0,0,0,0,0,0,"-1,686.28",10.03,"2,432.22",43.83,0,146.03
Namibia,2018,0,0,0,0,0,0,"-1,397.16",10.14,"2,149.81",50.4,0,152.3
Namibia,2019,0,0,0,0,0,0,"-1,226.98",9.88,"2,049.13",59.37,0,157.97
Namibia,2020,0,0,0,0,0,0,"-1,047.97",7.87,"2,171.06",66.61,0,161.46
Namibia,2021,0,0,0,0,0,0,"-2,131.93",6.86,"2,763.92",71.96,0,167.3
Nauru,2017,0,0,0,0,0,0,-51.69,0,0,0,0,0
Nauru,2018,0,0,0,0,0,0,-63.69,0,0,0,0,0
Nauru,2019,0,0,0,0,0,0,...,0,0,0,0,0
Nauru,2020,0,0,0,0,0,0,...,0,0,0,0,0
Nauru,2021,0,0,0,0,0,0,...,0,0,0,0,0
Nepal,2017,0,0,0,0,0,0,"-9,393.30",0,"9,167.12",24.99,0,171.8
Nepal,2018,0,0,0,0,0,0,"-11,960.66",0,"8,070.41",30.08,0,178.77
Nepal,2019,0,0,0,0,0,0,"-11,110.08",0,"8,398.19",33.13,0,188.73
Nepal,2020,0,0,0,0,0,0,"-8,923.10",0,"11,076.69",42.44,0,198.27
Nepal,2021,0,0,0,0,0,0,"-14,473.56",0,"9,193.55",45.81,0,206.37
Netherlands,2017,0,0,0,0,0,0,"89,577.91",0,"12,892.61",0,0,111.04
Netherlands,2018,0,0,0,0,0,0,"96,359.82",0,"13,194.71",0,0,112.93
Netherlands,2019,0,0,0,0,0,0,"89,252.00",0,"13,330.66",0,0,115.91
Netherlands,2020,0,0,0,0,0,0,"91,726.44",0,"16,733.75",0,0,117.38
Netherlands,2021,0,0,0,0,0,0,"103,897.97",0,"28,629.84",0,0,120.52
New Caledonia,2017,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2018,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2019,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2020,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,2021,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,2017,0,0,0,0,0,0,"2,199.83",4.76,"20,683.74",31.12,0,110.65
New Zealand,2018,0,0,0,0,0,0,-162.78,-,"17,656.59",28.09,0,112.42
New Zealand,2019,0,0,0,0,0,0,193.27,...,"17,813.50",31.8,0,114.24
New Zealand,2020,0,0,0,0,0,0,"2,440.11",...,"13,733.29",43.16,0,116.2
New Zealand,2021,0,0,0,0,0,0,"-8,085.22",...,"16,113.75",50.84,0,120.78
Nicaragua,2017,0,0,0,0,0,0,"-1,842.50",10.78,"2,757.79",34.08,0,147.16
Nicaragua,2018,0,0,0,0,0,0,"-1,193.20",10.9,"2,261.14",37.69,0,154.44
Nicaragua,2019,0,0,0,0,0,0,-537.4,12.46,"2,397.44",41.74,0,162.74
Nicaragua,2020,0,0,0,0,0,0,-597.5,11.18,"3,211.90",48.05,0,168.73
Nicaragua,2021,0,0,0,0,0,0,"-1,688.90",9.62,"4,046.56",49.4,0,177.05
Niger,2017,0,0,0,0,0,0,"-1,505.22",5.14,0,36.49,0,108.88
Niger,2018,0,0,0,0,0,0,"-1,918.55",...,0,39.42,0,112.12
Niger,2019,0,0,0,0,0,0,"-2,008.36",...,0,39.8,0,109.32
Niger,2020,0,0,0,0,0,0,"-2,204.29",...,0,44.99,0,112.49
Niger,2021,0,0,0,0,0,0,"-2,539.82",...,0,51.21,0,116.81
Nigeria,2017,0,0,0,0,0,0,-86.13,17.55,"39,608.53",15.99,0,214.23
Nigeria,2018,0,0,0,0,0,0,"-5,598.56",16.9,"42,838.87",24.97,0,240.14
Nigeria,2019,0,0,0,0,0,0,"-30,893.48",15.38,"38,335.89",26.46,0,267.51
Nigeria,2020,0,0,0,0,0,0,"-32,241.26",13.64,"36,729.57",31.03,0,302.94
Nigeria,2021,0,0,0,0,0,0,"-15,251.20",11.48,...,32.7,0,354.3
North Macedonia,2017,0,0,0,0,0,0,"-1,588.37",6.61,"2,514.73",0,0,110.92
North Macedonia,2018,0,0,0,0,0,0,"-1,612.26",6.11,"3,000.06",0,0,112.53
North Macedonia,2019,0,0,0,0,0,0,"-1,805.08",5.61,"3,312.73",0,0,113.4
North Macedonia,2020,0,0,0,0,0,0,"-1,582.53",5.19,"3,707.34",0,0,114.76
North Macedonia,2021,0,0,0,0,0,0,"-2,196.97",4.86,"3,726.10",0,0,118.46
North Macedonia ,2017,0,0,0,0,0,0,0,0,0,39.29,0,0
North Macedonia ,2018,0,0,0,0,0,0,0,0,0,40.31,0,0
North Macedonia ,2019,0,0,0,0,0,0,0,0,0,40.36,0,0
North Macedonia ,2020,0,0,0,0,0,0,0,0,0,51.71,0,0
North Macedonia ,2021,0,0,0,0,0,0,0,0,0,51.65,0,0
Norway,2017,0,0,0,0,0,0,"13,910.08",3.01,"65,923.86",15.84,0,114.55
Norway,2018,0,0,0,0,0,0,"25,065.48",2.93,"63,145.47",14.74,0,117.72
Norway,2019,0,0,0,0,0,0,"6,069.35",3.24,"66,946.04",14.33,0,120.27
Norway,2020,0,0,0,0,0,0,"-3,348.21",2.7,"75,258.81",18.71,0,121.82
Norway,2021,0,0,0,0,0,0,"62,897.25",2.27,"84,270.94",15.75,0,126.06
Oman,2017,0,0,0,0,0,0,"1,889.15",5.15,"16,087.97",40.11,0,112.39
Oman,2018,0,0,0,0,0,0,"10,946.36",5.25,"17,387.55",44.69,0,113.38
Oman,2019,0,0,0,0,0,0,"11,014.95",5.41,"16,660.78",52.46,0,113.53
Oman,2020,0,0,0,0,0,0,"1,697.49",5.47,"15,006.14",69.68,0,112.5
Oman,2021,0,0,0,0,0,0,"9,821.99",5.5,"19,729.71",62.92,0,114.24
Pakistan,2017,0,0,0,0,0,0,"-35,006.62",8.21,"15,764.80",60.86,0,156.91
Pakistan,2018,0,0,0,0,0,0,"-37,647.99",8.53,"9,174.68",64.82,0,164.88
Pakistan,2019,0,0,0,0,0,0,"-27,305.93",12.23,"13,421.20",77.5,0,182.32
Pakistan,2020,0,0,0,0,0,0,"-24,764.87",10.76,"14,591.66",79.56,0,200.08
Pakistan,2021,0,0,0,0,0,0,"-40,826.25",8.67,"19,028.41",74.91,0,219.08
Palau,2017,0,0,0,0,0,0,-90.23,0,0,0,0,118.33
Palau,2018,0,0,0,0,0,0,-94.58,0,0,0,0,120.83
Palau,2019,0,0,0,0,0,0,-118.77,0,0,0,0,121.15
Palau,2020,0,0,0,0,0,0,-157.62,0,0,0,0,121.41
Palau,2021,0,0,0,0,0,0,-168.31,0,0,0,0,124.58
Panama,2017,0,0,0,0,0,0,191.74,6.77,"2,703.34",0,0,121.58
Panama,2018,0,0,0,0,0,0,-869.42,6.88,"2,121.30",0,0,122.5
Panama,2019,0,0,0,0,0,0,"1,089.45",7.09,"3,423.48",0,0,122.07
Panama,2020,0,0,0,0,0,0,"2,177.98",7.01,"9,613.85",0,0,120.18
Panama,2021,0,0,0,0,0,0,"2,914.09",6.94,...,0,0,122.13
Papua New Guinea,2017,0,0,0,0,0,0,"4,508.68",8.39,"1,680.27",32.48,0,143.73
Papua New Guinea,2018,0,0,0,0,0,0,"4,117.34",9.08,"2,158.65",36.68,0,150.02
Papua New Guinea,2019,0,0,0,0,0,0,"4,907.18",8.65,"2,243.00",40.17,0,155.91
Papua New Guinea,2020,0,0,0,0,0,0,"3,892.73",7.81,...,47.06,0,163.51
Papua New Guinea,2021,0,0,0,0,0,0,"5,321.49",7.72,...,50.93,0,170.84
Paraguay,2017,0,0,0,0,0,0,"2,071.11",16.98,"7,536.01",15.9,0,134.61
Paraguay,2018,0,0,0,0,0,0,666.18,15.72,"7,360.27",17.86,0,139.96
Paraguay,2019,0,0,0,0,0,0,364.8,15.48,"7,316.17",20.84,0,143.82
Paraguay,2020,0,0,0,0,0,0,"1,357.20",13.54,"8,704.25",30.95,0,146.36
Paraguay,2021,0,0,0,0,0,0,504.55,12.51,"9,181.77",31.62,0,153.37
Peru,2017,0,0,0,0,0,0,"3,995.03",16.79,"62,373.90",21.22,0,125.53
Peru,2018,0,0,0,0,0,0,"3,819.12",14.54,"58,904.35",21.9,0,127.42
Peru,2019,0,0,0,0,0,0,"2,898.19",14.39,"66,013.56",23.04,0,130.29
Peru,2020,0,0,0,0,0,0,"3,530.64",12.94,"72,670.88",30.64,0,132.9
Peru,2021,0,0,0,0,0,0,"7,486.33",10.98,...,32.43,0,138.58
Philippines,2017,0,0,0,0,0,0,"-31,521.65",5.63,"73,228.47",0,0,120.21
Philippines,2018,0,0,0,0,0,0,"-39,364.38",6.12,"71,039.87",0,0,126.59
Philippines,2019,0,0,0,0,0,0,"-36,272.18",7.1,"79,823.66",0,0,129.62
Philippines,2020,0,0,0,0,0,0,"-19,908.90",...,"98,512.08",0,0,132.72
Philippines,2021,0,0,0,0,0,0,"-38,767.00",...,"99,461.67",0,0,137.94
Poland,2017,0,0,0,0,0,0,"14,865.00",0,"108,975.25",46.66,0,109.64
Poland,2018,0,0,0,0,0,0,"12,100.00",0,"111,656.12",44.98,0,111.63
Poland,2019,0,0,0,0,0,0,"22,065.00",0,"117,196.23",42.44,0,114.11
Poland,2020,0,0,0,0,0,0,"34,319.00",0,"140,316.30",46.92,0,117.96
Poland,2021,0,0,0,0,0,0,"22,955.00",0,"152,521.86",43.4,0,123.93
Portugal,2017,0,0,0,0,0,0,"3,350.64",0,"10,152.74",128.76,0,109.17
Portugal,2018,0,0,0,0,0,0,"2,168.42",0,"9,158.61",124.64,0,110.25
Portugal,2019,0,0,0,0,0,0,"1,836.28",0,"6,271.49",119.51,0,110.62
Portugal,2020,0,0,0,0,0,0,"-4,387.95",0,"6,199.28",139.05,0,110.61
Portugal,2021,0,0,0,0,0,0,"-6,766.33",0,"10,147.89",131.92,0,112.01
Qatar,2017,0,0,0,0,0,0,"23,011.81",4.7,"13,769.78",51.57,0,115.86
Qatar,2018,0,0,0,0,0,0,"36,750.00",4.98,"29,070.40",52.18,0,116.16
Qatar,2019,0,0,0,0,0,0,"25,276.37",5.04,"37,651.27",62.09,0,115.38
Qatar,2020,0,0,0,0,0,0,"11,868.68",4.09,"37,524.56",72.61,0,112.45
Qatar,2021,0,0,0,0,0,0,"44,345.05",3.85,"38,892.97",58.36,0,115.04
Romania,2017,0,0,0,0,0,0,"-5,303.64",5.56,"40,106.77",35.72,0,113.95
Romania,2018,0,0,0,0,0,0,"-8,157.21",6.81,"37,856.04",35.62,0,119.22
Romania,2019,0,0,0,0,0,0,"-10,282.43",7.16,"36,931.44",35.91,0,123.78
Romania,2020,0,0,0,0,0,0,"-10,874.90",6.49,"45,888.85",47.51,0,127.04
Romania,2021,0,0,0,0,0,0,"-16,177.20",5.61,"45,821.02",49.32,0,133.46
Russian Federation,2017,0,0,0,0,0,0,"83,234.75",10.56,"356,084.02",13.49,0,168.18
Russian Federation,2018,0,0,0,0,0,0,"164,976.05",8.87,"381,575.04",12.92,0,173.02
Russian Federation,2019,0,0,0,0,0,0,"129,328.03",8.75,"443,970.00",13.16,0,180.75
Russian Federation,2020,0,0,0,0,0,0,"76,653.16",6.78,"457,017.57",18.54,0,186.86
Russian Federation,2021,0,0,0,0,0,0,"170,087.92",7.18,"497,554.42",19.56,0,199.37
Rwanda,2017,0,0,0,0,0,0,"-1,166.69",17.17,"1,178.77",41.32,0,146.63
Rwanda,2018,0,0,0,0,0,0,"-1,298.12",16.95,"1,355.06",44.93,0,146.17
Rwanda,2019,0,0,0,0,0,0,"-1,482.48",16.53,"1,464.87",49.82,0,151.07
Rwanda,2020,0,0,0,0,0,0,"-1,648.60",16.35,"1,806.07",65.57,0,165.95
Rwanda,2021,0,0,0,0,0,0,"-1,745.97",16.18,"1,894.96",66.58,0,165.3
Saint Kitts and Nevis,2017,0,0,0,0,0,0,0,0,0,31.83,0,0
Saint Kitts and Nevis,2018,0,0,0,0,0,0,0,0,0,25.4,0,0
Saint Kitts and Nevis,2019,0,0,0,0,0,0,0,0,0,22.86,0,0
Saint Kitts and Nevis,2020,0,0,0,0,0,0,0,0,0,25.5,0,0
Saint Kitts and Nevis,2021,0,0,0,0,0,0,0,0,0,25.33,0,0
Saint Lucia,2017,0,0,0,0,0,0,0,0,0,60.44,0,0
Saint Lucia,2018,0,0,0,0,0,0,0,0,0,60.65,0,0
