country,date,Fiscal Balance,GDP per capita,GDP,Unemployment Rate,Inflation,Population,CPI
"Bolivia, Plurinational State of",2018-01-01,,3219.20088567555,3219.20088567555,6.75299978256226,2.27205987230148,.,2.27205987230148
"Bolivia, Plurinational State of",2019-01-01,,3242.94884340563,3242.94884340563,6.97599983215332,1.83954504969032,.,1.83954504969032
"Bolivia, Plurinational State of",2020-01-01,,2920.19744316688,2920.19744316688,15.3760004043579,0.940742153381823,93.8525619506836,0.940742153381823
"Bolivia, Plurinational State of",2021-01-01,,3061.7386096362,3061.7386096362,8.45100021362305,0.737383721452315,,0.737383721452315
Brazil,2018-01-01,-7.030,8553.87618653936,296384.9,,3.66485028376724,210166592,114.398693152916
Brazil,2019-01-01,-5.880,8592.22153753537,299482.2,,3.73297621216894,211782878,118.718991334926
Brazil,2020-01-01,-13.332,8204.20272600881,295396.1,,3.21176803803379,213196304,123.695419867548
Brazil,2021-01-01,-4.417,8537.93922013226,302822.6,,8.30165975585676,214326223,129.334939115179
Barbados,2018-01-01,,17220.9310014747,-3.96,24.0459995269775,3.67381410406798,279688,
Barbados,2019-01-01,,17168.1456868491,-3.05,25.5160007476807,4.10028964518463,280180,
Brunei Darussalam,2018-01-01,,31241.4539554095,27343.3828125,31.4529991149902,1.02505179290213,97.214111328125,
Brunei Darussalam,2019-01-01,,30748.7374865551,28401.255859375,21.5130004882813,-0.390522069165492,.,
Brunei Darussalam,2020-01-01,,27179.4119853371,,27.128999710083,1.94031996607178,.,
Brunei Darussalam,2021-01-01,,31449.0765620727,,24.2649993896484,1.73341388450597,97.5899963378906,
Bhutan,2018-01-01,,3210.70626919782,-18.4071100191,14.6809997558594,2.72396386183716,.,
Bhutan,2019-01-01,,3303.96421053812,-20.4865384865,11.0600004196167,2.72582104307304,.,
Bhutan,2020-01-01,,3009.92417072191,-15.7966640589,21.2159996032715,5.62999177986902,.,
Bhutan,2021-01-01,,3266.36490519183,-12.0963588978,15.4689998626709,7.34683859830958,70.9499969482422,
Botswana,2018-01-01,,1.92532100563684,1.92532100563684,35.3390007019043,3.2380155894771,,93.4536267504333
Botswana,2019-01-01,,0.812639831928823,0.812639831928823,35.2849998474121,2.7728644286333,,92.3470676461724
Botswana,2020-01-01,,-10.5864046375139,-10.5864046375139,41.6539993286133,1.89035916824198,,88.24403986214
Botswana,2021-01-01,,9.09472194554309,9.09472194554309,38.5960006713867,7.24097765588449,,91.5525996743847
Central African Republic,2018-01-01,,2.26226962464517,2.26226962464517,10.0019998550415,1.61215686991555,54.369,
Central African Republic,2019-01-01,,1.25591971402652,1.25591971402652,10.0679998397827,2.68537355266785,55.025,
Central African Republic,2020-01-01,,-0.817344070765286,-0.817344070765286,11.2049999237061,1.71015659523149,54.604,
Central African Republic,2021-01-01,,-0.864325168126205,-0.864325168126205,10.9890003204346,4.25936417542871,,
Canada,2018-01-01,0.360,44917.4837282326,512479.0,5.9,2.268225672481,37065084.0,102.64896243411
Canada,2019-01-01,0.004,45109.2444855151,522312.8,5.7,1.94926902411596,37601230.0,103.930072729699
Canada,2020-01-01,-11.360,42258.6910170917,519350.8,5.5,0.716999632307852,38037204.0,106.732501501301
Canada,2021-01-01,-5.039,43936.3081048252,520170.0,9.2,3.39519318527532,38246108,108.333889370788
Switzerland,2018-01-01,,86756.6021294513,180057.5,2.87319083,0.740257931292869,208,100.080927667639
Switzerland,2019-01-01,,87123.6604363226,181960.9,2.33426803,0.560002810891802,211,100.641473725573
Switzerland,2020-01-01,,84434.7784901292,182290.1,2.30080576,0.202323798165289,211,100.845062610348
Switzerland,2021-01-01,,87339.7597519546,181946.2,3.38179772,-0.544291849811421,188,100.296144474932
Chile,2018-01-01,,13906.7702234013,47010219929887.0,7.26768224747039,2.18986963228229,.,107.39715082125
Chile,2019-01-01,,13765.118249803,47826062781578.0,7.274777981524,2.10150492340469,.,109.772374406421
Chile,2020-01-01,,12767.3039138968,47541758543337.0,8.07649781421379,3.46933962977667,.,113.574911246902
Chile,2021-01-01,,14115.9601368334,48254172895851.0,10.6664960457631,3.11138500575595,97.0400009155273,117.115955582593
China,2018-01-01,-4.283,9619.19248413627,13894817549374.2,,2.07479039965578,3180492335251.88,105.2
China,2019-01-01,-6.102,10155.4929447833,14279937500606.5,,2.89923416358227,3107195141695.96,107.0
China,2020-01-01,-9.718,10358.2594478784,14687673892882.0,,2.4194218945778,3134967867876.0,112.8
China,2021-01-01,,11188.3025403134,17734062645371.4,,0.981015135544851,3232949760553.15,112.55
Côte d'Ivoire,2018-01-01,,4.18156575659939,4.18156575659939,4.55999994277954,0.359409031380664,.,0.359409031380664
Côte d'Ivoire,2019-01-01,,3.53967784064793,3.53967784064793,3.94899988174438,-1.10686343994202,89.8934173583984,-1.10686343994202
Côte d'Ivoire,2020-01-01,,-0.632870724243684,-0.632870724243684,4.54400014877319,2.42500656821829,,2.42500656821829
Côte d'Ivoire,2021-01-01,,4.28849902534103,4.28849902534103,4.45100021362305,4.09195189692858,,4.09195189692858
Cameroon,2018-01-01,,1445.26776644065,4.20470375672767,6.43200016021729,1.0742994515814,77.0710372924805,
